sg_1;sg_2;sg_3;sg_4;sg_5;f_1_r;f_1_i;f_2_r;f_2_i;f_3_r;f_3_i;f_4_r;f_4_i
0.0;0.0;0.0;0.0;0.1571;232.10944209;-0.0001393;1454.55953835;-0.00053753;-383.19772891;-7.039e-05;119.4077317;-0.00204903
0.1257;0.0;0.0;0.0;0.0;-644.96152993;-0.00031071;-2445.59875647;-0.00159688;-203.55136912;5.792e-05;461.41720583;0.00320612
0.0;0.0;0.0942;0.0;0.0;203.78842911;-8.701e-05;574.42269223;-0.0001038;-292.36087695;-2.666e-05;648.63594592;-0.00097993
0.0;0.0;0.0;0.0942;0.0;441.63942844;-0.00029948;-4774.0136994;-0.00717229;-324.14047926;-4.084e-05;1287.81611771;-0.00780167
0.0942;0.0;0.0;0.0;0.0;579.06885844;-0.00053224;1045.77810505;-0.00025324;-3114.26425503;-0.00346915;829.19810338;-0.00447497
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.1257;589.12799609;-0.00047905;2243.92317278;-0.0016117;-854.2708082;-0.00043099;534.03643524;-0.00043877
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.1257;0.0;1707.33548507;-0.00219161;5684.57343303;-0.0084373;-159.69524948;0.00094496;673.07367982;-0.00093584
0.0;0.0;0.0;0.0;0.1571;350.10340445;-0.00023532;1866.78770911;-0.00118867;-722.01529126;-0.00017727;7.72907204;-0.0005566
0.0;0.0;0.1571;0.0;0.0;138.46205787;-5.6e-05;728.22575761;-0.00018447;-88.0705352;-3.84e-06;298.7504001;-0.00059878
0.0;0.0;0.0;0.1571;0.0;-789.84479432;-0.00015167;-2725.77139436;-0.0018381;-580.8392598;-0.00051199;102.49632021;-0.00139964
0.0;0.0;0.0942;0.0;0.0;139.26478462;-4.985e-05;820.93116748;-0.00019285;-197.01651653;1.149e-05;217.03403885;-0.00326519
0.0;0.0628;0.0;0.0;0.0;-3635.61190444;-0.01435547;1919.72808814;-0.00093126;-712.94052659;-0.00022555;495.43633359;-0.00024029
0.0;0.0;0.0;0.0;0.0942;362.81279734;-0.00023118;985.15054839;-0.00023683;4819.61514674;1.80672849;-2049.03378677;0.64985026
0.1571;0.0;0.0;0.0;0.0;159.43276453;-6.075e-05;-1118.26275506;-0.00043186;-262.70349884;-0.00012456;879.79473674;-0.00384348
0.0628;0.0;0.0;0.0;0.0;-84773.88947542;-7.77353263;3954.66559985;-0.00412114;-659.4572551;-0.00020529;757.77914411;-0.0030728
0.0;0.1257;0.0;0.0;0.0;244.15483141;-0.0001095;-43490.29215921;-0.45696834;-661.4760021;-0.00012444;-50.50127582;-0.00059676
0.0;0.1571;0.0;0.0;0.0;13989.5949831;-0.22130554;-2395.99350144;-0.00141369;-811.20844431;-0.00021746;16.36271371;-0.0001103
0.2199;0.0;0.0;0.0;0.0;-3427.24055863;-0.0095961;-552.59039278;-9.906e-05;-199.8431506;4.075e-05;382.73852757;0.00423787
0.0;0.1257;0.0;0.0;0.0;-555.58859962;-0.00024068;1704.130756;-0.00072094;-622.27977161;-6.429e-05;114.68515971;-0.00339437
0.0;0.0;0.0;0.0;0.2199;1392.58223666;-0.00188841;5927.5807126;-0.01006566;-182.72706723;0.00016221;-583.88167354;0.02646036
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.1257;0.0;0.0;0.0;0.0;77.91327092;-2.042e-05;6945.68782633;-0.01397943;-370.12884829;-4.184e-05;1401.33278863;-0.00407328
0.0;0.0;0.0;0.0;0.2827;-1036.20981991;0.00010611;-398.6321934;-3.598e-05;-592.96915185;2.745e-05;1885.33826041;-0.0177797
0.0;0.0;0.0;0.0;0.1257;936.41525243;-0.00096619;856.83123868;-0.00019696;-234.18627509;-5.434e-05;12052.48019446;-1.12651192
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.2513;0.0;0.0;0.0;-366.36442338;-5.704e-05;-838.61439651;-0.0001667;-142.61391509;-0.00041705;1053.02825162;-0.02046438
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0942;0.0;0.0;0.0;0.0;-427.10597587;-0.00013004;2738.29783954;-0.00162733;-446.7783584;-3.78e-06;-943.4919929;0.15105231
0.0;0.0;0.0;0.0942;0.0;202.77591189;-0.00010427;487.26759209;-7.529e-05;-302.69970508;-0.00014114;1120.35072953;-0.00692868
0.0;0.0;0.0;0.0;0.1571;1529.30155012;-0.0017689;-1661.2861182;-0.00083419;-371.15520604;8.206e-05;1019.36782315;0.03178288
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.2199;321.75791075;-0.00023259;5503.68216309;-0.01368454;-809.6543915;-0.00017149;-77.81622558;-0.00241902
0.0;0.0;0.0;0.1885;0.0;-4888.7794978;-0.01802989;-802.38165379;-0.00017887;-198.18886658;-2.039e-05;2054.84225295;-0.0301367
0.0;0.0;0.1257;0.0;0.0;165.6355947;-6.579e-05;2451.5724644;-0.00164074;-763.57632503;-0.00104534;340.71185319;0.00038526
0.0;0.0;0.1571;0.0;0.0;380.01655442;-0.00023404;862.41583588;-0.00024369;-418.07337216;0.00104105;-629.59723283;-0.00622988
0.0;0.0;0.0;0.0;0.2199;405.55686095;-0.0002794;-544.51837345;-7.595e-05;-39.35072475;-0.00098223;793.67889233;0.00362141
0.0942;0.0;0.0;0.0;0.0;-113.24435244;8.55e-06;5534.08723722;-0.00814964;-593.56381503;-0.00010308;378.90728559;-0.00080053
0.0942;0.0;0.0;0.0;0.0;377.00984111;-0.00022372;-3161.80979965;-0.00311271;-466.90873335;-0.00029494;573.35682266;-0.00162791
0.0;0.0;0.1257;0.0;0.0;204.21577066;-8.467e-05;2620.36058503;-0.00200382;-323.54016238;-5.792e-05;898.6564021;-0.00574514
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.2199;0.0;0.0;0.0;-264.12201282;-1.787e-05;-544.74584605;-7.902e-05;-395.89975772;-4.143e-05;-1403.96206938;-0.03557174
0.0;0.2827;0.0;0.0;0.0;38851.71103288;-1.74523959;-2165.60423071;-0.00113459;-392.24651968;-3.037e-05;7.62694798;-0.00058605
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.1571;0.0;0.0;0.0;578.42377458;-0.00046961;-4252.87342097;-0.00444214;8994.17913986;-0.14514375;178.68883971;0.04065174
0.0628;0.0;0.0;0.0;0.0;297.98418821;-0.00015014;3849.32527583;-0.00342172;-523.49555682;3.449e-05;271.68073739;-0.00285091
0.0;0.0;0.1257;0.0;0.0;1035.32433971;-0.00132235;3525.07331823;-0.00353298;-830.55888285;-0.00031313;929.19803778;-0.00398538
0.0;0.0;0.0;0.0;0.1571;270.54649527;-0.00017931;487.48061203;-6.409e-05;-523.62918678;-1.024e-05;104.37693522;0.00037699
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0314;0.0;0.0;405.23289878;-0.00025164;1446.43034775;-0.00053185;-840.89367438;-0.00026812;519.07912317;-0.00031976
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0942;377.01830164;-0.00024103;2131.95128893;-0.0011457;-528.97826676;-7.56e-05;678.56966944;-0.00053881
0.0;0.0;0.2199;0.0;0.0;282.84914568;-0.00015007;2257.35349144;-0.00165598;-143.13102066;-0.00049522;102.31133127;-0.00082258
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.1885;0.0;0.0;1065.78577633;-0.00132046;1121.12320792;-0.00037439;-462.87050453;-5.57e-05;-1476.60034577;0.0970488
0.0;0.0;0.0;0.0942;0.0;1675.24220335;-0.00258677;8847.31708304;-0.02118092;-481.09712945;-0.00011214;-41.57823916;-0.00404788
0.2199;0.0;0.0;0.0;0.0;-1094.79859063;-0.00116188;-1161.15214424;-0.00032088;-953.0007699;-0.01971724;-208.03856275;0.02364068
0.0;0.0;0.1571;0.0;0.0;2105.38669198;-0.00434663;711.07327927;-0.00016508;73.09096601;0.00128623;-529.55267525;-0.00421664
0.0;0.1257;0.0;0.0;0.0;35390.90970848;-1.386881;821.35885244;-0.00017904;-1607.21252557;-0.00111434;5335.79510246;-0.39441317
0.1257;0.0;0.0;0.0;0.0;-146.47851652;3.15e-06;49727.23347768;-0.6184886;-434.01455759;-2.686e-05;357.77638081;-0.00044835
0.2513;0.0;0.0;0.0;0.0;-185.78844336;-1.33e-06;-1464.52091656;-0.00033623;-136.75588184;5.876e-05;456.22465525;-0.00149528
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.1571;185.07536927;-0.00012205;257.98087618;-3.848e-05;59.53027171;-0.02526186;266.54927143;-0.00046971
0.0;0.0;0.0;0.1571;0.0;331.27150433;-0.00024444;2350.65693191;-0.00159321;-206.2945758;3.91e-06;1413.317796;-0.00871145
0.2199;0.0;0.0;0.0;0.0;-120.56159065;1.058e-05;-1796.66118174;-0.00074427;-438.25440114;-2.47e-05;217.67959632;0.00188939
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.1885;0.0;0.0;0.0;-101.47647019;8.63e-06;-861.58352583;-0.0001827;-640.77237481;-6.033e-05;1024.45532208;0.1408784
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0942;356.90462782;-0.00024179;3439.50252971;-0.00530532;-717.86432262;-0.00034192;510.60934055;-0.00065687
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.1257;0.0;0.0;-1372.15117143;-0.00142782;938.97198523;-0.00025793;-1642.13991012;-0.00129954;1302.12730123;-0.0261159
0.0;0.0942;0.0;0.0;0.0;365.16501449;-0.00020934;14069.11765537;-0.04840909;-373.71609973;-4.559e-05;-3210.58558982;-0.16910737
0.0;0.2199;0.0;0.0;0.0;572.39150491;-0.00046729;10665.92751065;-0.02907369;126344.79496187;-9.05234971;-842.79305763;-0.01052042
0.1885;0.0;0.0;0.0;0.0;-107.16859537;7.83e-06;-2828.39530636;-0.0018509;-382.92739591;1.545e-05;3005.02968083;-0.10115708
0.2199;0.0;0.0;0.0;0.0;-170.32488247;3.88e-06;-638.25483624;-0.00010965;-783.62163438;-6.197e-05;848.34554429;-0.0109292
0.2199;0.0;0.0;0.0;0.0;-100.10883611;1.066e-05;-16967.53651802;-0.1304346;-2326.20033338;-0.00885355;265.25923328;-0.00423377
0.1885;0.0;0.0;0.0;0.0;-84.25887184;6.85e-06;2670.09618933;-0.00169346;-503.41887024;-4.095e-05;-157.30766397;-0.00038765
0.0;0.0;0.0;0.2199;0.0;321.2671561;-0.00019203;-1682.88736882;-0.00078677;-141.28875791;-3.309e-05;9374.47403875;1.05034745
0.0;0.0;0.0;0.1257;0.0;2178.4750714;-0.00409571;8595.86857825;-0.01948258;-371.50630764;3.857e-05;-94.3695094;-0.00797641
0.1257;0.0;0.0;0.0;0.0;94.43745689;-2.59e-05;3235.83268406;-0.00352289;-396.76279594;-6.483e-05;-629.50980282;-0.00498446
0.0;0.0;0.0;0.0;0.2199;185.6854744;-0.00013105;280.22009218;-4.394e-05;-284.48329685;-5.356e-05;30.29683687;-0.00240441
0.1257;0.0;0.0;0.0;0.0;-153.61058094;2.27e-06;-3478.4149024;-0.00295994;-787.22935113;0.00172301;863.76617746;-0.00334824
0.0;0.0;0.0;0.0;0.2199;994.73944069;-0.00086149;-578.25239635;-6.251e-05;-838.86271702;-0.00022774;1002.57025037;0.00548772
0.0942;0.0;0.0;0.0;0.0;116.70944664;-3.557e-05;-1407.9805369;-0.00074306;5274.59099804;-0.02879297;1401.74012283;-0.01398238
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.1257;797.81543108;-0.00064656;7087.32184451;-0.01242801;-488.01188943;-0.00012003;-157.18263208;-0.0018575
0.0942;0.0;0.0;0.0;0.0;-2519.65956325;-0.00595482;1568.92460124;-0.00084901;-412.15873362;-4.243e-05;421.89679323;0.00084558
0.0;0.0;0.0314;0.0;0.0;405.23289878;-0.00025164;1446.43034775;-0.00053185;-840.89367438;-0.00026812;519.07912317;-0.00031976
0.0;0.1257;0.0;0.0;0.0;-1131.35469515;-0.00124803;970.2757703;-0.000256;-1193.16105835;-0.00453032;4084.14776186;-0.21721971
0.0;0.0;0.0;0.0;0.2513;-409.42623461;0.0001123;-656.63266556;-0.00013131;-326.29699106;-0.00036229;-527.92044949;0.18214804
0.0;0.1885;0.0;0.0;0.0;283.28340831;-0.00014082;1590.87432333;-0.00063701;-858.09505523;-0.00040939;93.20286485;-0.00251682
0.0;0.0;0.0;0.0;0.1885;-42425.06999225;-1.10242275;1590.15968381;-0.00081086;-558.27399755;1.4e-06;1064.22339968;0.00635102
0.2199;0.0;0.0;0.0;0.0;-174.85066072;4.81e-06;-988.61776648;-0.00034312;-232.14105923;2.02e-05;952.28742653;-0.00665042
0.0;0.0;0.1885;0.0;0.0;131.44295244;-5.416e-05;1462.1748753;-0.0006356;-6687.63076676;-0.03259023;204.71601653;-0.00127349
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.1885;0.0;0.0;0.0;0.0;1403.23277045;-0.00195942;-810.14180457;-0.00014766;-81.94087866;-0.00169014;2081.92255695;-0.02265466
0.0;0.0;0.0;0.1885;0.0;5689.63184236;-0.02875509;16435.1141198;-0.08048086;-476.14222681;0.00052428;-8574.49570642;-0.53495606
0.0628;0.0;0.0;0.0;0.0;773.77308599;-0.00078472;5463.84264078;-0.00772942;-568.56386895;-0.00014604;647.93310744;-0.00125906
0.0;0.0;0.2513;0.0;0.0;-145.82312794;-6.09e-06;-563.96258126;-8.989e-05;-629.69859754;-0.00014457;2443.32051371;-0.05475484
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.1257;388.00206608;-0.00025554;1295.04081331;-0.0003808;-408.13101984;-2.118e-05;-85.95167184;-0.0174651
0.0;0.0;0.0;0.0;0.0314;405.23289878;-0.00025164;1446.43034775;-0.00053185;-840.89367438;-0.00026812;519.07912317;-0.00031976
0.0;0.0;0.0;0.2199;0.0;398362.87531605;-183.2201209;-585.2164992;-0.00011674;-137.30217908;-4.369e-05;1920.20069496;-0.01583146
0.0;0.0;0.0;0.0;0.2513;1175.36161345;-0.00150397;-391.98762317;-4.18e-05;-142.69002945;-1.177e-05;1427.01991885;-0.00973847
0.0;0.0;0.1571;0.0;0.0;-840.50133712;-0.00071426;-1328.84723033;-0.0004757;-642.68926676;-0.00016165;-602.24991783;-0.02077278
0.0314;0.0;0.0;0.0;0.0;405.23289878;-0.00025164;1446.43034775;-0.00053185;-840.89367438;-0.00026812;519.07912317;-0.00031976
0.1257;0.0;0.0;0.0;0.0;120.88086105;-3.884e-05;14735.51023411;-0.05337848;-35.62565682;0.00048795;46.88089529;-0.00103001
0.0;0.0628;0.0;0.0;0.0;-300.16240243;-5.385e-05;2420.86444642;-0.00156759;-741.13692955;-0.00046393;512.55351876;-1.05e-06
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.1885;1620.74522578;-0.00228829;1386.98751681;-0.00050802;-323.08330997;-2.091e-05;-369.85559197;-0.00427802
0.0;0.0;0.0;0.0;0.0314;405.23289878;-0.00025164;1446.43034775;-0.00053185;-840.89367438;-0.00026812;519.07912317;-0.00031976
0.0;0.0;0.0;0.1885;0.0;261.47434382;-0.00015706;554.99858351;-0.00011027;-226.54344959;-1.945e-05;288.18389998;-0.00013851
0.2199;0.0;0.0;0.0;0.0;-103.76386021;1.038e-05;-5090.10574715;-0.01043296;-448.53718103;-9.363e-05;-155.16857073;0.00370718
0.0942;0.0;0.0;0.0;0.0;90.25595207;-2.498e-05;2540.39349066;-0.00179652;-381.12445032;-1.023e-05;-137.08339533;0.01394858
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0628;438.70937432;-0.00028201;1950.55126961;-0.00105709;-869.60413513;-0.00029691;624.91050985;-0.00151836
0.0314;0.0;0.0;0.0;0.0;405.23289878;-0.00025164;1446.43034775;-0.00053185;-840.89367438;-0.00026812;519.07912317;-0.00031976
0.1885;0.0;0.0;0.0;0.0;-121.19071193;6.09e-06;-3586.94405661;-0.00231674;-429.32006973;1.909e-05;2631.23634325;-0.29743938
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0314;405.23289878;-0.00025164;1446.43034775;-0.00053185;-840.89367438;-0.00026812;519.07912317;-0.00031976
0.0;0.0;0.0;0.0;0.1885;10561.06148163;-0.06875072;3323.42460995;-0.00361497;-285.26307995;-7.266e-05;212.25955682;-0.00108071
0.0;0.0;0.1257;0.0;0.0;394.7695132;-0.00023188;1503.90599056;-0.00066025;-741.55922509;-0.00031439;921.28034111;-0.00425765
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.2199;0.0;0.0;0.0;-514.16810476;-0.00023287;-554.26983332;-8.323e-05;-320.27324195;-8.19e-06;18.35111007;-0.00213909
0.0;0.1885;0.0;0.0;0.0;-680.05578785;-0.00035738;-812.29672223;-0.00017769;-702.02578807;-0.00118413;738.68270292;-0.01585663
0.0;0.0;0.0;0.0;0.1885;2998.98399481;-0.00685339;-2440.512988;-0.00199679;-943.39280563;-0.0009228;363.63747875;-0.00131586
0.0;0.2513;0.0;0.0;0.0;-738.35698603;-0.00050241;-667.33422784;-0.00012963;-148.07464452;-0.00067929;465.78369563;-0.00732085
0.0;0.0;0.0628;0.0;0.0;293.52189679;-0.0001539;24181.32373658;-0.15463973;-415.18452274;-0.00031222;491.70937015;-0.00080178
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.2199;0.0;0.0;0.0;0.0;-70.34778914;8.53e-06;-2613.51963913;-0.00134732;-259.93816599;4.297e-05;312.5519433;-0.00480284
0.0;0.0;0.1257;0.0;0.0;184.46758095;-7.179e-05;8797.85216123;-0.02285317;-361.83603853;-5.718e-05;-385.65723078;-0.00319176
0.0;0.0;0.1885;0.0;0.0;235.65579904;-0.00010391;878.00030233;-0.00026114;-211.6375884;-5.03e-06;-8459.95937033;-0.45510987
0.0;0.0;0.1571;0.0;0.0;-367.34761427;-6.324e-05;-2421.55219875;-0.00156496;-242.39301406;-0.00040646;544.92569513;-0.00079318
0.0;0.0;0.2199;0.0;0.0;100.7349243;-3.55e-05;-7884.58304899;-0.01846735;-548.27059512;9.924e-05;609.59963197;-0.02525686
0.0;0.0;0.0;0.0628;0.0;691.16414929;-0.00059415;1533.63916208;-0.00060758;-541.572068;-0.00012848;511.11471985;-0.00034178
0.0;0.2199;0.0;0.0;0.0;-261.31087791;-2.144e-05;-746.54513794;-0.00014725;-1018.40205869;-0.00056681;78.18486555;-0.00155093
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.1257;0.0;0.0;0.0;0.0;816.49212388;-0.00099379;-1924.22157542;-0.00078901;-1006.35631941;-0.00086106;1024.27194641;-0.01380852
0.0;0.0;0.0;0.0;0.1571;7230.15330837;-0.03318676;3492.036003;-0.00433227;-996.37209601;-0.00026274;601.65359968;-0.0024754
0.0;0.1257;0.0;0.0;0.0;171.61917615;-6.257e-05;1459.27759704;-0.00051962;-739.40644182;-0.00021065;3348.45366959;-0.03544329
0.0;0.0;0.0;0.0942;0.0;-13405.74835418;-0.13799451;-26838.59881571;-0.20000576;-513.84058398;-0.0001045;690.84290868;-0.00125875
0.0;0.2513;0.0;0.0;0.0;424.84540301;-0.00028028;2114.12819566;-0.00122669;-2144.21111162;-0.00231084;-147.32882513;-0.0005399
0.0;0.1885;0.0;0.0;0.0;174.00099933;-6.893e-05;-2608.57182635;-0.00165046;-664.70530108;1.437e-05;-525.08995759;-7.141e-05
0.0;0.2199;0.0;0.0;0.0;-2158.41083255;-0.00469063;-5869.39917861;-0.00845331;-1367.79607171;-0.00196324;-1568.96747288;-0.05043822
0.0;0.0;0.0;0.1885;0.0;8473.66935365;-0.06345955;-1285.53454487;-0.00040539;-187.57914341;2.21e-06;975.80655905;-0.00962268
0.0;0.0;0.0;0.0942;0.0;271.55965937;-0.0001468;834.37563529;-0.00019666;-419.35153781;-0.00023426;528.64257524;-0.00030772
0.0;0.0;0.0;0.0;0.1571;657.11752498;-0.00049997;3011.80059192;-0.00200038;-144.21459773;-0.00086813;-17.70428238;-0.0235558
0.1571;0.0;0.0;0.0;0.0;-318.38890118;-3.234e-05;-1624.1789295;-0.00100831;-1294.04095857;0.00121256;6552.31846789;-0.88981878
0.0;0.0;0.2199;0.0;0.0;-377.22250973;-2.167e-05;-334.47645993;-3.388e-05;-253.60674681;9.12e-06;895.93621285;-0.00721303
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.2199;0.0;-537.67766142;-4.171e-05;-5185.55151011;-0.00780215;-222.441669;5.82e-05;-323.65159602;-0.02920348
0.0;0.0;0.0942;0.0;0.0;647.8564702;-0.00056759;2365.48689521;-0.001496;-365.54063379;-5.098e-05;646.99551562;-0.0016657
0.0;0.0942;0.0;0.0;0.0;-184.19134353;-6.04e-06;6400.19387265;-0.01072583;-624.86473258;-0.00013857;616.82322543;-0.0041777
0.0;0.0;0.0;0.0;0.0942;264.38556977;-0.00016861;508.28255059;-6.639e-05;-219.07120789;0.00026807;302.23690963;-0.00028903
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0628;0.0;0.0;0.0;-911.24347184;-0.00078807;2573.7060166;-0.00171285;-561.94917582;-0.00010604;418.79574762;-0.00041718
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.2827;2651.32330994;-0.00668971;1245.68244585;-0.00043476;-394.4973723;0.00023798;42.9096328;-0.00043732
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.2199;0.0;-797.46956287;-0.00029655;-2181.00913448;-0.00125158;-744.93128229;-0.00339286;748.53316545;-0.01041134
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0942;0.0;0.0;0.0;0.0;247.89355429;-0.00010736;-2200.56344453;-0.00130602;-1232.71133232;-0.00146905;772.43931738;-0.00964447
0.0942;0.0;0.0;0.0;0.0;722.75461709;-0.00071137;-2733.52917029;-0.00225225;-2202.39840333;-0.00204736;-172.4641532;-0.00335439
0.0;0.0;0.0;0.0;0.1257;837.69907179;-0.00078519;2033.09409111;-0.00161436;-812.07630325;-0.000372;945.53562645;-0.00874599
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.1885;679.59522516;-0.00052234;-8321.41356442;-0.01676975;-1467.78964663;-0.00238787;216.83839118;-0.00086364
0.0;0.0;0.0628;0.0;0.0;196.20494052;-8.25e-05;1809.94149994;-0.000891;-543.65850819;-0.00016831;535.68195523;-0.00055917
0.0;0.0;0.0;0.0;0.1571;402.31290498;-0.00029833;604.77312392;-0.00014651;-306.90449299;-0.0001062;-554.65313802;-0.00977203
0.0;0.3142;0.0;0.0;0.0;-139.18823053;6.49e-06;-1230.52945675;-0.00037743;-905.46261134;-0.00023937;-1838.28802639;-0.03345236
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
