0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1571;0.2199;0.1571;-409.21594513;-0.00458367;560.15512543;-0.04757061;-475.07880972;0.1214366;456.34473797;196.17463384
0.0;0.0;0.1885;0.0;0.2513;0.0;0.0;0.1257;0.0;0.0;-442.67259712;-0.00444671;115.04986235;-0.2868596;-2029.80752087;21.66617558;8998.72557399;472.3543222
0.0;0.0942;0.1257;0.0;0.0;0.0;0.0;0.1257;0.0;0.0;-473.34949375;-0.00313154;743.4423075;-0.21936861;-527.60958828;-0.25187959;-408.71465083;0.37620456
0.0;0.0;0.1257;0.0;0.0;0.0;0.0;0.0;0.0;0.1257;-422.83713796;-0.00318893;488.37967491;-0.01945774;-495.82587591;-0.33881425;-453.82309073;0.02509469
0.0;0.0;0.0;0.0;0.1885;0.1257;0.0;0.0;0.0;0.0;-427.66706865;-0.00315501;508.72396403;-0.02378358;-432.46721548;-0.40635158;-492.47888591;0.54854653
0.0;0.0;0.0942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-472.06951599;-0.00140709;478.25065452;-0.00354472;-1009.75163781;-1.37394176;12787.61745081;-5732.34657125
0.0942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-441.32274277;-0.00223616;446.6685259;-0.00014174;-717.60831031;-0.10253571;-830.41225664;-3.6418777
0.0;0.0;0.0;0.0;0.0942;0.0;0.0;0.1257;0.0;0.0;-456.73229215;-0.00248933;501.64957873;-0.00924014;-465.30686703;-0.11795846;-535.63748559;-0.08108815
0.0;0.0;0.0;0.0;0.1571;0.0942;0.0;0.0;0.0;0.0;-430.88248992;-0.00423612;484.5757299;-0.0246621;-509.63139559;0.00041092;-437.31206328;0.24948207
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2513;-416.18846741;-0.00354928;524.02710391;-0.02817251;-630.57717652;-0.0601025;-525.41354736;-0.12842757
