sg_1;sg_2;sg_3;sg_4;sg_5;f_1_r;f_1_i;f_2_r;f_2_i;f_3_r;f_3_i;f_4_r;f_4_i
0.2199;0.0;0.0;0.0;0.1571;8970.75673423;-20.19754785;4884.37305406;-1.22839665;-587.89903132;-0.02979194;1369.36609468;-1.16625973
0.2199;0.0;0.0;0.0;0.0;534.35424064;-0.05183062;2562.03588045;-0.20070681;-602.29451768;-0.0224919;937.45698693;0.41265407
0.0;0.0;0.0;0.0;0.0314;405.23289878;-0.00025164;1446.43034775;-0.00053185;-840.89367438;-0.00026812;519.07912317;-0.00031976
0.0;0.0;0.0;0.0;0.2199;441.75167194;-0.00507663;1766.24435821;-0.08583529;-652.38537091;-0.02074033;837.94087495;-0.00935099
0.0;0.0;0.0;0.0314;0.0;405.23289878;-0.00025164;1446.43034775;-0.00053185;-840.89367438;-0.00026812;519.07912317;-0.00031976
0.2199;0.0314;0.0;0.1885;0.0;3626.08267112;-3.42945347;25668.67422189;-43.42327643;-553.43881586;-0.23011432;6869.65472737;-47.67584039
0.1885;0.0;0.2199;0.2199;0.2199;-777.89214855;-0.1224103;-1867.65065479;-0.51900529;-375.90167973;-0.02198223;-475.17857011;-3.73959391
0.0314;0.0;0.0;0.0;0.0;405.23289878;-0.00025164;1446.43034775;-0.00053185;-840.89367438;-0.00026812;519.07912317;-0.00031976
0.1571;0.0;0.1885;0.0;0.0;-1264.8460465;-0.32539384;4198.79400877;-0.84591423;-595.57378565;-0.02196189;1032.7383096;-0.50165639
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.1257;0.1885;0.0;0.0;-1960.60190574;-0.8562303;3159.8522227;-0.46041597;-637.10722977;-0.02687226;1017.89300363;-0.39094968
0.1885;0.0;0.0;0.0;0.0;-4274.57979069;-3.87941734;2553.89500908;-0.16290753;-796.30034043;1.09620822;586.72224288;0.00261508
0.0942;0.0;0.0;0.2199;0.0;463.73563584;-0.03169546;3230.76496894;-0.49936812;-665.22529775;-0.01385032;1228.81454613;-0.79214367
0.0314;0.0;0.0;0.0;0.2827;425.56848513;-0.01010438;11644.97574513;-7.06709025;-683.7933872;-0.02677998;924.52740687;-0.28702611
0.0942;0.0;0.0;0.2199;0.1885;868.07901288;-0.12138492;4167.73242953;-1.30389726;-489.02177123;-0.02792647;70329.57972544;-5577.06154791
0.0;0.0942;0.0628;0.0;0.1257;2180.66993406;-0.75572191;2005.4586134;-0.14091832;-680.57175913;-0.03726826;964.38856135;-0.32514525
0.0;0.1571;0.0;0.0;0.1885;408.93285068;-0.02152225;3716.61337442;-0.70531835;-613.94222356;-0.03013991;1465.94764293;-1.74212479
0.1257;0.0;0.1571;0.0;0.0;-7449.08225983;-11.95720596;2966.07943506;-0.34572057;-961.42628516;-1.50290534;1101.86744805;-0.37339716
0.0;0.0628;0.0;0.1885;0.0;649.53548079;-0.04911774;1840.2031061;-0.10338959;-518.73756217;0.42481535;973.12442308;-0.34461719
0.1257;0.0;0.0;0.0;0.2199;668.82159133;-0.07005863;2952.9872196;-0.40426594;-650.14626194;-0.03770038;1383.42908232;-1.22746434
0.1571;0.0942;0.0;0.2199;0.1571;-1223.40799205;-0.36163072;-3745.94119799;-1.35835014;-573.36164611;-0.36518633;-1825.8458926;-4.03687978
0.2199;0.0;0.0;0.0;0.1571;1137.44056918;-0.27606767;6981.15608308;-2.61576341;-627.36178851;-0.02893739;1340.68893059;-1.20790433
0.0;0.2199;0.0;0.0;0.0;-2427.43095738;-1.14275157;3579.44477627;-0.41526081;-702.75648439;-0.01758717;1090.05972798;2.09616394
0.0;0.0;0.0;0.2199;0.1885;894.15857278;-0.09084117;6508.95560636;-2.68522066;-514.77289391;-0.0296463;1581.63929842;-1.91064263
0.1571;0.0;0.0;0.0628;0.1885;779.81496863;-0.11400711;3394.76336312;-0.64133902;-632.90006337;-0.0328797;2313.48975664;-4.10379042
0.0;0.1571;0.0;0.0;0.1885;444.3341274;-0.02494393;1739.2749666;-0.11292044;-606.57633833;-0.02594291;1634.01157161;-1.70698115
0.0;0.0;0.1885;0.1257;0.0;1239.51697103;-0.2512877;2020.4337931;-0.17793562;-589.94035271;-0.15651185;1158.65250912;-0.49579164
0.0;0.1885;0.1885;0.0;0.1571;-804.71341845;-0.17517944;9146.41618342;-6.40982468;-591.70771296;-0.03422303;-55307.98096525;-3181.91443272
0.1885;0.2199;0.0;0.1257;0.0;-3021.29463244;-2.92886711;-14555.55622101;-17.28097629;-509.99826464;-0.03339134;-6317.29369827;-48.71107559
0.0;0.0;0.0;0.0;0.1257;427.3414064;-0.00281439;1521.20830113;-0.03036655;-715.95262022;-0.01535599;589.02843071;-0.02554041
0.0;0.0;0.0628;0.0942;0.2513;823.44679785;-0.07994725;2484.46677176;-0.37248079;-584.33709171;-0.03182161;1375.51615337;-1.91730622
0.1257;0.0;0.2513;0.0;0.0;1783.04020036;-0.74072691;5325.85293143;-1.70390374;-675.65492479;-0.04413781;1519.91756676;-1.47450918
0.0;0.0942;0.0;0.0;0.1571;825.330613;-0.07409623;2705.99615894;-0.28475354;-660.95061593;-0.36732256;936.71526592;0.0003117
0.1571;0.1885;0.0942;0.1257;0.0;-424.09196109;-0.04719715;-4658.21158972;-1.9030069;-579.03309442;-0.02747701;17041.6007679;-317.86020625
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.2199;0.0;0.0;0.0;0.0;-1074.42673561;-0.31034249;3273.47724396;-0.3296672;-642.11799649;-0.02028316;697.42145013;-0.31993896
0.1571;0.0;0.0628;0.0314;0.0;762.98877471;-0.1171627;2982.0555856;-0.32302248;-679.27583887;-0.03190626;1004.86852621;-0.17072508
0.1571;0.0;0.0;0.0;0.0;1096.17949066;-0.1839977;1980.25732911;-0.08419559;-590.96922647;-0.01824461;499.4380963;0.2030436
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.1257;0.0;0.0;0.0;0.0;-9233.10591358;-13.81678278;2018.43556411;-0.05866949;-856.83112755;-0.00610541;602.13225284;-0.03062348
0.1571;0.0;0.0;0.0;0.1571;4259.29142627;-3.49027469;3930.14908223;-0.7079336;-747.03297407;-0.03439582;944.07049803;-0.4911486
0.0;0.0;0.0;0.0;0.0628;408.58446988;-0.00052615;1552.32869466;-0.01039844;-800.89829239;-0.00519214;533.8540584;-0.0001714
0.0;0.0;0.0942;0.0;0.0;522.89308765;-0.01235269;1764.98335602;-0.0286537;-701.6438843;-0.01165735;537.88310696;0.00856196
0.1571;0.0;0.0;0.0;0.0;509.86229268;-0.03229656;2232.66948109;-0.10993969;-665.42548318;-0.02034433;635.93147634;-0.02392586
0.0;0.1257;0.0;0.0;0.1885;577.71774171;-0.03917331;2937.97316445;-0.39390031;-844.90397296;-0.03493414;1149.69574715;-0.64525777
0.0;0.0;0.0;0.0;0.0942;446.26506193;-0.00268392;1913.94600301;-0.04903199;-798.54639347;-0.0065787;550.97849157;-0.0105993
0.0;0.0;0.1257;0.0;0.0;555.19592715;-0.02156438;1678.93301633;-0.04138458;-760.48298623;-0.01974703;522.94029228;0.03344575
0.0;0.1885;0.1571;0.0;0.1571;-2812.33779868;-1.8433894;113944.11851032;-946.68694517;-467.67109203;-0.02488078;2525.2852939;-5.49987653
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.1571;0.0;0.1257;0.0;632.49027629;-0.06176107;1984.76240813;-0.13736905;-661.01799228;-0.02746835;1084.51684264;-0.52993064
0.0;0.2513;0.1257;0.0;0.0;-1346.93285798;-0.48738272;5892.39444141;-1.87481969;-619.89282713;-0.03152105;1258.15856171;-0.99972988
0.0942;0.2199;0.1885;0.0;0.2513;-777.3626361;-0.15665349;-2865.58861983;-0.96439844;-500.03321778;0.01043453;489.62904302;-12.3854486
0.0;0.0;0.1571;0.1257;0.1571;4037.42861626;-2.68176571;16308.71553767;-17.4094956;-543.74541909;-0.05002545;1947.22471089;-2.73620775
0.0;0.0;0.0;0.0;0.1885;447.67873227;-0.00538491;1975.03761178;-0.10392801;-661.32815851;-0.020796;558.92272762;0.08988847
0.0;0.2199;0.0;0.2513;0.0;22301.06046148;-103.68072927;5385.67192356;-1.91634753;-534.78468188;-0.02861932;2864.27339449;-7.79488117
0.0;0.0;0.0942;0.0;0.1885;977.37327301;-0.08813244;2251.96408296;-0.16378871;-587.30313841;-0.02189169;887.55930486;-0.25822896
0.1885;0.0;0.2199;0.0;0.0942;-590.57233793;-0.08228798;-4117.2307668;-1.57417288;-537.95280776;-0.0276215;4260.72170613;-16.71535218
0.0;0.0;0.0;0.0;0.1571;408.01435502;-0.00266765;1422.66693627;-0.03387374;-734.01333021;-0.01584568;605.34068955;-0.04729606
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.1571;0.1885;0.0;0.0;1731.74693834;-0.63224409;4330.11229847;-1.00801596;-709.10359656;-0.03508174;1345.59064046;-1.06783631
0.0;0.0;0.0;0.0;0.1885;452.41606843;-0.00545832;1642.18742866;-0.0555128;-760.39543988;-0.01918187;576.51597307;0.2484619
0.1885;0.0;0.0;0.0;0.2199;-826.80009641;-0.17935756;4387.01138064;-1.18874435;-398.15389148;-0.01873923;1429.79504275;-1.4050956
0.0;0.0;0.0;0.0;0.1885;422.07411451;-0.00294378;1814.04014965;-0.08093528;-716.31081055;-0.02121129;923.95449115;0.33664901
0.0;0.1885;0.0;0.0;0.0;803.15301569;-0.09342035;1932.36997783;-0.0867125;-686.83344959;-0.01931572;613.85134553;0.08821868
0.0;0.0;0.1571;0.0;0.0628;2486.63391275;-0.85001226;3046.06312885;-0.31552376;-632.18737309;0.03964445;788.82941415;-0.02211118
0.1885;0.0;0.0;0.0;0.0;-457.51535069;-0.05570512;2702.2473196;-0.1877159;-777.47609897;-0.01336117;683.14476578;-0.15005884
0.0;0.0;0.0942;0.0;0.0;446.48710153;-0.00756178;1442.18506564;-0.01183022;-727.00070732;-0.04299485;553.3077435;-0.02506034
0.0;0.0;0.1885;0.0;0.0;1645.03146355;-0.36579502;2256.93615879;-0.1343852;-648.48261703;-0.02479735;527.74199366;0.48175034
0.0;0.1885;0.1257;0.0;0.2199;-1361.05733619;-0.37381797;-7647.99597514;-4.81405932;-739.30392812;-0.05052367;4418.81536842;-16.18317845
0.1571;0.0;0.0;0.0;0.1885;1636.79787968;-0.51345199;3465.62059737;-0.56950703;-468.54818385;-0.02575342;1513.32856724;-1.31743829
0.0;0.0;0.1257;0.0;0.0314;444.99655982;-0.01295785;2208.89572499;-0.1045917;-808.69240924;-0.01643497;639.42718185;-0.08485772
0.1571;0.0;0.0;0.0;0.2513;330.14828097;-0.01455844;3263.27969031;-0.61279207;-465.85459138;-0.02298821;2656.65019892;-6.03637086
0.0628;0.0;0.0;0.0;0.0314;303.08484225;-0.00257789;1594.4354601;-0.02410842;-1009.69034579;-0.02501014;585.26976441;-0.03775365
0.2199;0.0;0.0;0.0;0.2199;-1272.96834417;-0.38901581;7318.87480074;-3.52110277;-612.11199685;-0.0282966;1923.25148249;-2.43466374
0.0;0.0;0.0;0.0;0.1571;401.65409663;-0.00169407;1433.13314339;-0.02838611;-693.37789678;-0.01897586;641.94560618;-0.03757421
0.0;0.0;0.0942;0.0;0.1571;841.56979674;-0.06802839;2497.24668425;-0.23697988;-864.11688186;-0.02878739;1002.51164142;0.20736929
0.0;0.0;0.1885;0.1885;0.1885;-1710.10904173;-0.47293715;-8086.09415666;-5.85602424;-545.7114109;-0.03103533;2628.24609446;-7.80554664
0.0;0.0314;0.0;0.0;0.0;405.23289878;-0.00025164;1446.43034775;-0.00053185;-840.89367438;-0.00026812;519.07912317;-0.00031976
0.1571;0.2199;0.0;0.0;0.2827;-478.4239184;-0.05311483;-2381.93709479;-0.61826288;-467.19193502;-0.02953552;-3365.82327574;-15.32651503
0.0;0.2199;0.0;0.2199;0.1571;-1230.36056006;-0.29540777;-7884.4295715;-5.30442399;-486.32551478;-0.05904714;20519.16934079;-497.47710927
0.2199;0.0;0.0;0.0;0.0;1189.10582404;-0.28576252;2105.17853724;-0.10830482;-603.35140801;-0.02111385;867.80650324;0.11957225
0.0;0.0942;0.0;0.1885;0.0;-6300.15686687;-5.30187104;3498.21898917;-0.49922887;-750.46637323;-0.0253441;816.868366;-0.11315865
0.0;0.0;0.0942;0.0;0.2199;562.32684522;-0.02695236;1542.48877777;-0.0851449;-653.22835448;-0.03292938;1065.35756801;-0.62882409
0.2199;0.0;0.0;0.0;0.0;-1272.09095762;-0.40803867;3221.52273583;-0.34539953;-805.18494145;-0.02433339;811.62283016;0.30387147
0.0628;0.0;0.0;0.0;0.0;327.32780224;-0.00079583;1750.89278684;-0.02525924;-877.61484324;-0.00573603;531.80412944;-0.01441554
0.0;0.0;0.0;0.0942;0.0;524.91791503;-0.01024765;1696.86730273;-0.02965846;-808.65605653;-0.00743781;510.77851257;0.01204112
0.0;0.1885;0.0;0.0;0.1885;-21445.09011326;-92.86402546;2889.01237314;-0.35916167;-457.6716615;-0.25993923;1096.30653038;-0.69518176
0.0;0.2199;0.0628;0.0;0.1571;3639.44654827;-3.14404028;3707.7699503;-0.7950856;-640.46849213;-0.03016043;2317.26614681;-5.3514127
0.0;0.0;0.0314;0.0;0.0;405.23289878;-0.00025164;1446.43034775;-0.00053185;-840.89367438;-0.00026812;519.07912317;-0.00031976
0.1885;0.0;0.0;0.0;0.0;480.04593851;-0.03591502;2308.75389586;-0.13961289;-816.68470998;-0.02357093;1031.86341748;1.58130584
0.2199;0.0;0.0;0.0;0.1571;3864.57195732;-3.25571088;3453.06086903;-0.61488603;-619.11006832;-0.0272503;1426.06449389;-1.36296198
0.0;0.0;0.0;0.2199;0.0;748.77408671;-0.05196545;2752.74468566;-0.25594572;-591.58737835;-0.02296158;851.31542854;-0.01436151
0.0628;0.0;0.0;0.0;0.0;1284.32769719;-0.13661823;1493.49999889;-0.00381281;-835.12937285;-0.00495601;524.19501531;0.00540448
0.1571;0.0;0.0942;0.0;0.2513;2308.26407517;-1.09199317;-108736.4132767;-12121219.80704057;-435.84170879;-0.02906686;8662.81810276;-99.61584056
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.2199;0.0;779.66896965;-0.05256462;2101.44047948;-0.11615866;-593.99165061;-0.01009356;865.07757956;0.07371851
0.1571;0.0;0.0;0.0;0.0;347.01131322;-0.01232984;2030.75067742;-0.08888769;-649.37859525;-0.02013043;580.56081418;0.08381522
0.0;0.0;0.0;0.1885;0.2199;933.39563622;-0.09545984;3473.45901562;-0.71462406;-601.51141829;0.0378308;2192.99168716;-3.55215564
0.0;0.0;0.1885;0.0;0.2199;1813.51989164;-0.49943749;5231.228224;-1.80772359;14.50570918;-5.78265879;1626.97142369;-2.19375866
0.0;0.1571;0.0628;0.0;0.0;1567.12859186;-0.41017579;2711.78455865;-0.23493281;-854.33845498;-0.24871103;670.58322512;0.05803906
0.0;0.0;0.1571;0.0;0.0;845.59437123;-0.07015591;1916.27989911;-0.07224083;-814.39036627;-0.01754444;556.78657305;0.08021083
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0628;0.1885;0.2513;0.0;0.0;-601.34828572;-0.09574557;-8265.39526987;-5.46139324;-620.31009287;-0.03247848;4191.19424666;-16.78969218
0.2199;0.0;0.0;0.0;0.0;-838.45551499;-0.18769226;2501.61947854;-0.16844505;-737.85466557;-0.03412069;497.06505583;0.34039765
0.0;0.0;0.0;0.1885;0.0628;954.99531251;-0.08982205;3866.17278673;-0.58757251;-627.83260275;-0.01970219;878.29585333;-0.14226155
0.0;0.0;0.1571;0.2513;0.0;508.1333333;-0.03920387;2052.7789165;-0.21086751;-517.72186936;-0.02726344;3372.05690362;-10.23658634
0.0;0.1885;0.1885;0.0;0.0;1709.24444672;-0.68588861;5591.90803158;-1.90979367;-865.99229443;-0.04124929;1834.64112663;-2.01830571
0.1885;0.0;0.0;0.0;0.0;36359.49786484;-275.53023373;2362.12693007;-0.15388658;-754.06661938;-0.05179136;-87.62653852;6.19650355
0.2513;0.0628;0.0;0.1257;0.1885;-2573.33240242;-2.30840855;-79555.25026761;-618.1391034;-431.63901906;-0.03299077;-1136.96790195;-2.37356196
0.0;0.0;0.1257;0.0;0.0;1245.90455152;-0.14688524;1746.86336107;-0.03428022;-762.87642764;-0.0110229;543.13808554;-0.00566692
0.0;0.0;0.0;0.0;0.1257;391.27657634;-0.00145895;1595.74661029;-0.0350194;-744.16410629;-0.01790912;566.60161792;0.11085812
0.1571;0.0;0.0;0.2513;0.0;-1067.34983139;-0.16398187;6144.38218475;-2.05601683;-576.912632;-0.05604364;1071.92905426;-0.64179013
0.0;0.0;0.0;0.0;0.2513;423.01342573;-0.00487582;1918.71295757;-0.11897815;-706.43804235;-0.02713664;940.40759462;-0.24528063
0.1885;0.0;0.0;0.0628;0.0;-11262.96962711;-29.69180301;2873.85442064;-0.27633847;-610.36446433;-0.02401657;1338.52950571;3.09867336
0.0942;0.0;0.0;0.1257;0.1885;770.3883094;-0.09001888;3828.27797539;-0.83808858;-569.42710216;-0.02499651;1530.82104233;-2.02277826
0.2199;0.0;0.0;0.0942;0.0;11744.59069276;-40.7572949;1858.82139924;-0.10926286;-477.55121487;-0.02405504;1323.89297065;-0.92983473
0.0;0.0;0.1571;0.0942;0.0;425.32898693;-0.01916301;1795.69173525;-0.09978684;-630.10950341;-0.02325641;1009.8018698;-0.37348992
0.2199;0.0;0.0;0.1257;0.0;5993.41951645;-9.81764618;3031.46099927;-0.41916039;-500.57225055;-0.02088518;1388.42629352;-1.23350785
0.0;0.0628;0.2199;0.0;0.0;-2845.35703871;-1.60181592;2744.25953965;-0.32281272;-584.27496134;-0.10660907;811.74433456;-0.28403298
0.0;0.0;0.0942;0.2513;0.0;1009.70545236;-0.14389873;2599.7930117;-0.31530399;-593.54866982;-0.02491527;1258.06930676;-0.82085534
0.1885;0.0;0.0;0.0;0.0;904.33446723;-0.14136996;2011.21669292;-0.08503146;-727.23815801;-0.02283916;375.2372117;1.98842808
0.0;0.0942;0.2199;0.0;0.0314;-582.98383961;-0.07676407;17121.07122335;-16.12016572;-584.56170304;-0.0215982;991.98442268;-0.31277356
0.0;0.0;0.0;0.0;0.0942;406.7189372;-0.00153473;1374.08252151;-0.01329413;-666.20765289;-0.01412276;574.03557362;-0.03786821
0.0;0.2199;0.0314;0.0;0.2199;854.39083767;-0.13407213;15662.73525866;-16.14409878;-622.33574232;-0.03915013;3746.93475333;-12.55223392
0.0;0.2199;0.0;0.0;0.0;761.15121758;-0.09533672;2104.78646046;-0.11541349;-734.55810339;-0.02128558;1104.72510712;1.20267166
0.1571;0.0;0.0;0.0;0.0;-4584.5366015;-4.01112325;1818.1061842;-0.04763272;-695.34969596;-0.01475551;507.66380818;0.06508907
0.0942;0.0;0.0;0.0;0.0;644.97843073;-0.03459153;1448.24929845;-0.01066173;-688.75776794;-0.01201383;535.42126918;0.0079802
0.0;0.0;0.0;0.2199;0.0;563.87238293;-0.02334482;2154.05685173;-0.13534007;-574.85509234;-0.02033214;836.14771472;0.01541242
0.0;0.0;0.1885;0.1257;0.0;668.42812422;-0.06404958;1687.27653268;-0.09392888;-728.4763017;-0.08158408;1242.2494623;-0.83953649
0.1257;0.0942;0.0;0.0;0.2513;-1117.69469218;-0.22691822;4789.59379781;-1.44725078;-241.09693984;-1.30999718;2005.07790291;-2.84000676
0.0;0.0;0.0;0.0314;0.0;405.23289878;-0.00025164;1446.43034775;-0.00053185;-840.89367438;-0.00026812;519.07912317;-0.00031976
0.0628;0.0;0.0;0.0;0.0628;-4078.4656127;-2.29793467;1924.9225099;-0.05840555;28537.92916273;-8038.88763924;576.02687791;-0.02163384
0.0;0.0;0.0;0.1885;0.0;485.17732029;-0.01365372;2006.20598831;-0.10461011;-677.96284369;-0.02582826;844.73216756;0.18975405
0.0;0.0314;0.0;0.0;0.1885;725.12214954;-0.03686575;1898.68043513;-0.10239885;-630.55568795;-0.01901456;869.98424835;0.23956826
0.0;0.0;0.0942;0.0314;0.0;349.39431767;-0.00356272;1889.38462233;-0.05687535;-912.01360087;-0.01868876;590.82729724;-0.06115078
0.1885;0.0628;0.0;0.0;0.0;-11698.70080152;-31.92982956;2919.54894433;-0.27411448;-690.35616721;-0.02231138;826.55028638;-0.1539577
0.0;0.0;0.0;0.1571;0.0314;493.51134274;-0.0149756;1516.56208923;-0.04305497;3439.51420828;-127.45282772;1213.84739152;4.33041483
0.0;0.0628;0.0;0.1885;0.0628;599.10295372;-0.04359628;2959.78405624;-0.40412967;-542.16631502;-0.02435121;1439.29415474;-1.20702355
0.0;0.0;0.1571;0.0;0.0;406.20807732;-0.01037355;2053.58433391;-0.09838428;-650.53475391;-0.01915452;414.8797316;0.68307925
0.0;0.2513;0.0;0.0;0.0942;-3818.38660641;-3.26341933;5220.94648621;-1.40007331;-703.22277159;-0.04885725;1193.40625291;-0.6941095
0.0;0.0;0.0;0.2199;0.0;380.49012623;-0.00747285;1545.23001932;-0.05854079;-587.05193057;-0.02422546;952.9804147;-0.2129985
0.0;0.0628;0.0;0.0;0.0;749.97354761;-0.03460833;1638.12176037;-0.01767114;-813.78708202;-0.00681253;518.78924891;-0.00103034
0.0;0.0;0.0942;0.0;0.2199;658.13311265;-0.0407609;1473.19657515;-0.0694931;-566.06398476;-0.02695112;1154.40982614;-0.62733941
0.2827;0.1885;0.1257;0.1571;0.0;-410.58701585;-0.01951568;-2580.09960093;-0.7280816;-522.17363861;-0.08613408;-104.42391794;-108.66945468
0.0;0.0;0.0;0.0;0.0942;415.19808919;-0.00112664;1755.25284897;-0.03627043;-762.73527111;-0.01127176;532.36178479;-0.00544663
0.0;0.0;0.0;0.2199;0.0;1167.50416466;-0.13207413;2563.06375757;-0.18391114;-589.85644666;-0.00240643;773.02082174;0.09063243
0.1257;0.1885;0.0;0.0942;0.1571;-1207.61181298;-0.43634932;13947.96052607;-16.03761513;-423.91906177;-0.01968053;-3862.81035858;-16.04480594
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.2199;0.0;0.0;0.0;0.0;440.45620138;-0.03249201;2519.52608013;-0.19047736;-598.04413437;-0.02286082;1019.98160179;1.76840987
0.0;0.0;0.1257;0.0;0.1257;514.34624529;-0.02389185;2704.44385479;-0.28486778;-617.35978973;-0.02838731;842.38186025;-0.27810762
0.1885;0.0;0.2199;0.0;0.0628;-1629.76145727;-0.64833557;-8568.54964782;-5.57573114;-413.71632806;-0.34245003;4281.85000837;-19.57026708
0.2199;0.0;0.2199;0.0;0.0;-798.0626966;-0.1431086;-11634.25680948;-9.26427838;-441.01259512;-0.02391965;1977.62973965;-2.70291128
0.1257;0.0;0.0;0.0;0.0;438.51480839;-0.01615946;1832.71171045;-0.04643981;-736.73749688;-0.01600458;553.01478155;-0.00039487
0.0;0.0;0.0;0.1885;0.1885;571.09651735;-0.03002049;2452.96820446;-0.3171167;-528.16849138;-0.03005474;1444.96673351;-1.39149366
0.1571;0.0;0.0;0.0;0.0;377.90115488;-0.01516151;2404.14890134;-0.13713579;-805.19266949;-0.01807873;589.5805774;0.03049938
0.0;0.1571;0.0942;0.0;0.2827;-1223.30524001;-0.30767764;-27237.00568595;-60.94033277;-430.13294043;-0.03336362;-83253.54526594;-7906.39770886
0.0628;0.0;0.1571;0.2199;0.0;-6787.40694303;-8.90609326;68273.61134239;-300.76968406;-472.47009886;-0.05102728;1426.63521861;-1.85541088
0.0;0.0;0.0;0.2199;0.0;648.948508;-0.03446215;2622.02214888;-0.22550734;-644.77802017;-0.03988613;691.1397778;-0.72768153
0.0;0.2513;0.1571;0.1257;0.0;-568.18654857;-0.09962201;-108221.1219973;-931.60017923;-583.30994357;-0.03497638;-18006.03083783;-372.96209563
0.0;0.1571;0.2199;0.0;0.1885;-1588.47659783;-0.52319869;157743.3730316;-1957.82187654;-501.10700894;-0.0323841;-20690.62629384;-435.58169628
0.0;0.2199;0.0;0.0;0.0;383.92502593;-0.01976336;2303.54093403;-0.17022032;-830.8440969;-0.03202829;1203.2274914;2.33856489
0.2199;0.1257;0.0942;0.0;0.1257;-924.78423232;-0.39839122;6792.31166102;-3.68065374;-562.14515345;-0.09189693;-585.21127339;-2.62231712
0.0;0.1885;0.0;0.0;0.0;-1572.85545389;-0.47808094;2053.43421378;-0.08544325;-697.28259522;-0.0796975;346.08002494;1.86492997
0.1257;0.0;0.0;0.1571;0.2199;62943.74989085;-644.98264939;8396.07404949;-5.48045192;-466.31410365;-0.02274148;3961.6723963;-13.55113425
0.1885;0.0;0.0;0.0;0.0;509.67327236;-0.04085842;1724.40362951;-0.0542995;-673.42846824;-0.02493896;1095.39593322;1.28184321
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0942;0.0;0.1257;0.1571;0.0;-3530.25990555;-2.36323247;3285.87516282;-0.58790196;-514.6050205;-0.05604469;1491.5417726;-1.64640059
0.0;0.1257;0.0;0.0;0.0;488.83559038;-0.01981425;2033.53469399;-0.08040467;-1269.16896631;-1.54793354;615.12756943;-0.01193857
0.1885;0.1571;0.0;0.0;0.0;-1207.93616501;-0.44947112;26455.88893439;-41.47418436;-629.28376462;-0.02624153;1464.50388482;-1.24004594
0.0;0.0;0.0628;0.0;0.0;346.52097125;-0.00041237;1269.73958142;-0.00088941;-793.85231083;-0.00795677;547.06088992;-0.00759869
0.0;0.0;0.0942;0.0;0.0;504.83211449;-0.01207619;1873.25048553;-0.04788633;-707.65431514;-0.01169958;549.36996793;-0.00478319
0.0;0.0314;0.0942;0.0;0.1257;577.96984571;-0.03401063;1893.93071956;-0.10495518;-747.43611289;-0.0569702;844.19830726;-0.23456609
0.0;0.1885;0.2199;0.1885;0.1571;-587.5522092;-0.08609096;-9302.44206837;-8.90900843;-369.38722997;-0.01340746;-914.93642737;0.07001159
0.0;0.0;0.0;0.0;0.1257;378.13941629;-0.00088777;1220.48135551;-0.01161236;-706.44992233;-0.0164824;608.32652794;-0.06748508
0.0314;0.0;0.0;0.0;0.2199;1105.76625031;-0.10901493;2164.80605099;-0.15219781;-995.8703134;-2.81352626;864.65920589;-0.04925684
0.2199;0.0;0.0;0.0;0.0628;-305.66106672;-0.03068025;4884.91409243;-1.00592002;-757.00296186;-0.0228871;801.40467582;-0.14662752
0.0;0.2199;0.2513;0.2513;0.0;-625.02486716;-0.0925757;-2234.96968269;-0.58344119;-439.24244878;-0.02455529;-1117.87622705;-4.96164646
0.1571;0.0;0.0;0.0314;0.0;-2443.51781312;-1.32917849;1901.60813577;-0.06552246;-611.0475716;0.01045006;249.46733363;1.95406447
0.1571;0.0;0.0;0.0;0.0;2244.00374907;-0.84662323;2475.07253915;-0.14801168;-803.58307265;-0.00029187;550.11038305;0.08780705
0.0;0.0;0.0628;0.0;0.0;356.08075339;-0.00055897;1486.69367951;-0.01030713;-802.78127003;-0.01054321;534.78532693;-0.01383484
