sg_1;sg_2;sg_3;sg_4;sg_5;t_1;t_2;t_3;t_4;t_5;t_6;t_7;t_8;t_9;t_10;t_11;t_12
0.0;0.0;0.0;0.0;0.2513;-3.60311712;-14.18336012;-29.29066553;64.71313272;15.83514462;-39.19209974;50.90120826;-0.93995367;-84.89899513;-99.62870769;59.7396431;-26.90372491
0.0;0.1571;0.0;0.0;0.1257;-3.98680685;-18.15777053;24.32407753;52.23140811;36.07239477;-51.2550184;99.75190463;35.55016638;-120.93036043;-127.14266274;10.84547743;-12.54050505
0.1885;0.0;0.0942;0.0;0.1571;-1.02486577;-1.47226554;-35.04107172;40.75261211;9.96521067;-77.1125359;68.51652704;-10.17677438;-44.40322883;-44.95437453;22.8073419;-102.41895264
0.0;0.0;0.0628;0.2513;0.0;-2.81869371;9.68437939;-37.91758034;130.05316144;26.63292698;-70.110147;112.39948182;57.6145861;-178.9838154;-100.27294451;-51.52842924;34.98500071
0.1571;0.2513;0.0;0.0;0.1571;0.11294157;1.67007316;-37.06211984;27.53678659;42.30017341;9.06974176;-30.49834946;18.34650338;-122.81328105;37.0473945;-118.25551309;-2.63295051
0.0;0.0;0.1885;0.0;0.0942;-0.56403252;-2.44276448;-79.96542843;127.81730308;-5.53647542;-32.33658381;133.15817821;16.33710842;-148.73607813;-145.80072894;-29.00349659;10.95595753
0.2199;0.0;0.0;0.0;0.0;-5.68124025;-13.46083301;-34.12248352;173.44033503;-16.33753752;-42.4138001;163.80911032;-32.52617291;-154.77223572;-217.47327618;61.85165717;-118.93570096
0.0;0.1885;0.1885;0.0;0.0942;1.24180146;-5.64979177;-67.97717632;74.27645331;40.16535914;12.4806703;35.71279678;9.98710711;-81.42620993;-35.36650928;-30.2667196;48.04095541
0.0;0.0;0.1257;0.1257;0.0;1.89113068;-2.05524423;-3.21331242;124.57145116;-56.43585893;-51.24939419;110.70529188;26.7406634;-44.6856974;-81.25537204;49.00683611;-22.18061157
0.0;0.0628;0.0;0.0;0.0;-12.47390267;-81.16994754;119.64164084;128.93627136;-124.94501375;27.6645632;71.33508333;69.62796975;30.79039969;-183.08109477;71.53811394;-80.06436093
0.0;0.0;0.1571;0.0;0.0;7.91399646;-18.87554467;22.24415301;162.02759993;-71.64214751;-4.87602961;94.12805608;59.78807249;-11.11027577;-167.33186648;32.03837659;-98.07681618
0.1885;0.0;0.0;0.1571;0.0;0.51626347;-0.35551898;-55.50558837;68.20803797;62.19726456;-70.88443387;160.29647537;22.93250274;-83.90387674;-25.41500807;40.19003711;30.91360728
0.0628;0.0;0.0;0.0;0.0;-18.91257934;-115.85990616;116.1501322;146.59174095;-143.82257866;3.38324066;112.21021821;101.97422871;40.34152053;-176.73784255;119.51148301;-79.35836878
0.0;0.0;0.0;0.0;0.1257;-1.13416239;-58.80837891;38.83474929;173.32238086;-117.38191483;-47.8687261;51.48982591;91.18490517;-27.67367241;-184.81491828;-22.30776375;-122.141306
0.1571;0.2199;0.0;0.0;0.0;0.29814752;-6.1044591;-68.22237797;99.04337079;34.99523376;-60.08831419;26.78068073;44.13254797;-110.9175042;-51.28918086;-123.37199802;-93.08191808
0.0;0.0;0.0314;0.0;0.2199;-2.62593037;1.06169479;-23.63856107;74.92003565;-32.23575182;-53.89641122;102.0875412;-16.97779021;-55.17543349;-241.34234646;93.10190918;-188.05845864
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0;0.2513;0.0;0.1571;0.0;-0.30959027;5.91243796;-71.31397159;105.30413897;0.19326514;-51.39932401;72.1505635;41.19532413;-84.52167388;45.05937822;-114.6611897;-2.94381661
0.2513;0.0;0.0942;0.0;0.0;0.70207163;-3.18364874;-64.99109695;148.01667241;28.7908451;-41.74703459;122.69089876;33.89277907;-134.65531457;-51.88681367;-82.99651733;97.67364375
0.0;0.0942;0.0;0.0;0.0;7.98126871;-42.0019598;44.00704705;144.82606517;-91.89852145;19.69920815;100.05297623;39.05266275;93.90084445;-134.88547995;113.19733747;-72.08760898
0.0;0.0;0.0;0.0942;0.1571;-2.89238206;-12.2368299;-29.2597348;118.24337234;-5.45976431;-15.82921885;23.19392085;82.22140013;-77.0797614;-37.3983524;-139.68547537;-41.01374756
0.0;0.0;0.0;0.0942;0.0;13.06615876;-41.81878764;53.40395526;110.50401625;-42.84517142;19.38916799;84.28278552;40.29881617;50.25582864;-273.23954405;70.92864649;-60.55970103
0.0;0.0;0.2199;0.0;0.0;1.86233353;-28.48052654;-1.66582296;143.98503333;10.80264195;-6.48610329;139.69059959;20.94070985;-77.28004831;-143.05615107;71.73740958;-72.99074459
0.0;0.1571;0.0628;0.0;0.2199;0.18820841;4.30524389;-45.66479378;48.41875507;39.43411547;-70.84420794;52.85096031;-27.89283044;-65.55406347;-12.34953018;-37.48289806;12.31735328
0.0314;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0942;0.1571;0.1257;0.0;0.0;-1.25570317;6.04909323;-46.73853539;66.59676448;75.63200954;-65.88943118;64.12752576;-0.62534608;-150.94862049;1.93943752;-90.27904659;40.68732647
0.1257;0.0;0.1571;0.0;0.0;-0.82914106;-20.90492144;-43.14038105;159.00110301;34.8230191;-52.47256334;104.81438994;37.36937873;-93.01738828;-140.47767456;-69.18472071;-29.5325528
0.0;0.2199;0.0;0.0;0.1885;0.65283141;1.44770953;2.69272869;55.7589837;25.77795706;-30.69904309;55.40748258;37.90424095;-91.56683006;20.84736348;-56.51139665;16.62067898
0.0;0.0;0.0;0.0942;0.2513;-0.7282897;-10.97137765;-53.33303385;37.78632876;-2.80208435;-40.88590197;100.76809113;-51.84945831;-13.37882138;-58.12303236;126.54864762;-118.62727016
0.1571;0.0;0.0;0.0;0.0628;-5.38748182;-21.50586866;-16.45977236;163.66826781;10.55409176;-64.98434962;83.69272886;125.36494039;-68.14881961;-87.40226338;-57.72374228;-70.44129251
0.0;0.0942;0.0;0.0314;0.2827;-0.10835585;-4.57045304;-25.93183042;41.55581075;5.20226696;-2.33825138;31.23577141;4.20458134;-55.52171973;4.40100183;-24.9459472;-23.44998168
0.0;0.0;0.2513;0.0;0.0;0.4737118;6.94001135;-60.09083356;91.15115373;-18.69539592;-60.48832455;112.78602954;11.86216511;-62.80263171;-48.48561729;-3.64136983;-16.27401286
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0;0.0;0.0;0.0;0.0628;-4.91902193;-56.85550431;99.44724378;113.347191;-101.90630137;40.1922951;55.37247741;68.98707587;56.73738328;-178.20246283;57.18054358;-122.11559772
0.0;0.0;0.2513;0.0;0.0;6.51732283;-15.65953883;-18.99429467;152.69570636;-4.33912836;-12.282853;97.97077531;91.7018729;-130.51806011;-131.15191359;-7.08943897;-47.19937687
0.0;0.0314;0.1571;0.0628;0.1257;-1.09574384;-0.36900196;-27.28035899;82.67241125;19.86725551;-60.11183071;68.98408446;26.07669304;-132.05459682;-110.44754753;-100.32076623;-30.91987519
0.0;0.0;0.0;0.0;0.2513;-0.51630097;-6.45732118;-17.39474434;140.69429847;-53.38227096;16.97258951;19.31913217;59.52953929;-82.05862886;-126.77380332;-85.20154521;-25.96813515
0.0;0.2199;0.2199;0.0;0.0;0.09684674;6.19480393;-70.37773373;47.89439901;48.73578766;-38.38364828;63.5865547;12.53482051;-156.80277806;11.77090617;-62.91804931;26.31381807
0.0;0.0942;0.0;0.0;0.0;18.41328698;-84.87884173;97.88615264;134.3563512;-99.36608955;18.08966966;101.17231804;60.29767287;8.730059;-231.67210686;84.88626959;-14.2512243
0.2199;0.0;0.0;0.0;0.1571;0.99654882;-5.24862451;-24.14413804;9.8962265;69.36837751;-39.21749755;66.25150085;40.13415003;-225.5829251;-96.31634915;-38.75381402;10.9782648
0.2199;0.0;0.0;0.0;0.0;-3.12889399;-8.30985885;-41.57279593;91.40761899;29.92700402;-29.24005425;56.39299054;-27.50034559;-50.59206796;-89.21726894;-23.35625116;-60.26690172
0.0;0.0;0.0;0.0;0.0314;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0;0.0;0.0;0.0;0.2199;-2.26722612;-6.67736536;-63.32727096;140.39857342;-38.49827698;-71.31392313;104.38898204;16.83913427;-35.1956656;-242.7307632;107.43545118;-95.75498887
0.0;0.0;0.0;0.0314;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.2199;0.0314;0.0;0.1885;0.0;-0.47235502;6.37133302;-19.92154757;28.47551367;52.18626282;-49.57056919;50.5751006;-16.43896398;-48.83155351;-34.43004031;94.40438945;-41.16759446
0.1885;0.0;0.2199;0.2199;0.2199;0.01224018;0.15779075;-10.85993794;-12.33199959;19.00001918;-42.95783855;9.13033874;-11.54907103;-30.17922947;51.17210201;-58.16184853;29.50473747
0.0314;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.1571;0.0;0.1885;0.0;0.0;-2.12338627;-1.86869387;-51.6433229;74.63689405;53.92748678;-55.99841651;65.91173178;-45.19781183;-94.09207486;-65.79420664;-64.07418099;-34.06328052
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0;0.1257;0.1885;0.0;0.0;0.55517596;-2.74011404;-9.44157916;88.42485238;-26.25990524;-32.25270545;47.55369281;49.19932056;-92.83913565;-81.69262974;-58.71892263;80.87188713
0.1885;0.0;0.0;0.0;0.0;6.48891708;-22.55962666;-34.10282198;137.36229214;-24.04553538;-52.1539761;126.24830892;7.73732681;86.85486056;-82.5672616;-32.54370491;9.07978401
0.0942;0.0;0.0;0.2199;0.0;-0.70575258;21.0678072;-36.00091218;34.68792875;-2.68991851;-75.20903977;61.5955467;-31.61891587;-30.11457179;-19.9111182;-80.11094616;14.77982745
0.0314;0.0;0.0;0.0;0.2827;-0.2306104;-3.67563716;-14.35782874;55.41909101;-15.15654114;-7.59320648;-6.01759165;66.6631592;-51.69711416;-39.90891123;-8.99609434;79.92531188
0.0942;0.0;0.0;0.2199;0.1885;-0.81327493;-3.59040475;-38.45851414;24.36155839;70.14009428;-75.6084678;75.73334788;0.69163857;-101.40773353;-32.38877247;-1.46585941;-4.7395436
0.0;0.0942;0.0628;0.0;0.1257;-1.6584192;5.9398462;-54.76169786;90.88398947;2.48540219;-21.33411067;140.86283808;-10.69101962;-24.33807255;-29.35260732;34.59337893;-91.82163526
0.0;0.1571;0.0;0.0;0.1885;-2.19478305;-3.52349893;-36.97718625;75.19223935;33.38311351;-66.97061007;97.07975959;-49.25403152;-39.36278182;-3.89685245;-45.39694763;-72.44113331
0.1257;0.0;0.1571;0.0;0.0;-0.09675512;3.83439791;-50.55008447;101.30891266;2.26554188;-65.09955783;153.41540671;54.14053963;-146.35511802;-41.47826746;16.0828797;-98.57174037
0.0;0.0628;0.0;0.1885;0.0;-1.86543555;4.05536328;-13.39158565;25.72792611;16.82750472;-58.33800761;96.54058278;-42.02664477;-58.9431292;-159.62277475;79.55917687;-21.92493079
0.1257;0.0;0.0;0.0;0.2199;-0.74500636;10.76413615;-60.6883672;54.96284366;47.47619268;-70.58525803;137.03724002;42.63855472;-117.39846657;-101.35040292;59.38446049;100.01694098
0.1571;0.0942;0.0;0.2199;0.1571;0.18985964;0.76493975;-28.82384587;23.47392684;29.9996935;-35.07331289;11.4930651;30.53931684;-106.27563897;4.55265062;-33.87080055;89.72508162
0.2199;0.0;0.0;0.0;0.1571;-1.29511955;-1.92845933;-86.84106054;95.00293573;65.54219858;-123.12396566;84.51955147;-43.62109639;-113.55779223;-172.28398958;-43.49513907;-42.94411959
0.0;0.2199;0.0;0.0;0.0;-0.68558259;-15.40175225;-9.04020916;149.75681137;-42.9740634;-47.20877664;100.36556444;49.25874005;-29.12943006;-186.57864486;-24.23159488;-80.2232816
0.0;0.0;0.0;0.2199;0.1885;-0.60151401;-4.77201553;-33.12141787;102.11133238;-32.43573297;33.2071491;45.60811423;51.3901549;-68.31133858;16.75954065;-99.69979064;-16.19092678
0.1571;0.0;0.0;0.0628;0.1885;-1.33772546;5.21345124;-24.78388872;20.78384607;46.0077667;-86.73208756;65.86247611;10.22752522;-122.92021117;-84.39275376;-41.54374722;136.91576695
0.0;0.1571;0.0;0.0;0.1885;-2.06812771;-7.98678521;-61.04458263;79.03447203;41.43873137;-43.11829183;93.7119029;-121.79385276;-58.72915821;-160.10129753;92.87355198;-75.45949423
0.0;0.0;0.1885;0.1257;0.0;0.82472493;7.95193587;-109.22196032;91.16269996;50.34268298;-95.19081255;114.86989063;-11.34179801;-118.71494257;-95.22364258;30.70381298;-91.77795882
0.0;0.1885;0.1885;0.0;0.1571;-0.20147665;-0.13128654;-34.53408139;25.66887867;53.57911831;-67.54787808;43.72955837;26.85894527;-83.98708887;34.23758243;-112.63798339;28.95944276
0.1885;0.2199;0.0;0.1257;0.0;-0.49360603;-0.6234024;-8.8827317;-0.03856739;16.28357366;-23.3386704;-12.83430913;49.47064143;-111.60827631;115.27990081;-142.1981308;91.42911732
0.0;0.0;0.0;0.0;0.1257;-1.20642012;-41.85035658;28.10044702;108.18902246;-48.3701411;74.06095374;54.49477765;-4.27792741;8.98618361;-175.0559553;46.88403051;-175.62157013
0.0;0.0;0.0628;0.0942;0.2513;-0.7064299;-5.89883676;-13.43791962;52.66612695;23.46248146;-56.67181012;97.0227034;25.23022677;-65.69155155;-39.34141471;19.69576494;2.70003068
0.1257;0.0;0.2513;0.0;0.0;1.41809356;-0.71233645;-60.27978952;75.95559026;62.57657106;-77.8011108;101.85256914;-47.27888913;-71.48509308;-56.87774611;-2.04615622;-6.90506877
0.0;0.0942;0.0;0.0;0.1571;2.56752689;-9.92000122;-12.45905057;65.20772929;-24.3663329;-14.87461565;70.21297117;22.38111655;-108.02009688;-90.73501861;-23.96524253;-60.25268389
0.1571;0.1885;0.0942;0.1257;0.0;-0.13420959;0.96946628;-33.67084848;14.80273812;49.38798018;-91.75863331;53.58843965;14.03725203;-126.31709953;103.59614489;-92.3025952;71.01292268
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.2199;0.0;0.0;0.0;0.0;1.39211569;-9.69525561;-67.39594746;118.89482005;14.62906982;-55.86734331;64.20224439;40.26819732;-89.13645525;-57.60097731;22.47404305;20.2637783
0.1571;0.0;0.0628;0.0314;0.0;-2.86624288;13.26806526;-46.61427939;148.41464989;15.64715495;-95.36462108;188.5727252;48.34097636;-110.68417613;-231.09082914;83.33057692;-31.42528688
0.1571;0.0;0.0;0.0;0.0;2.7972251;-39.51734758;-21.93401329;106.90440079;-54.05036031;-84.37303229;87.91719582;12.65747179;-47.31343444;-190.19320674;-2.15299749;-118.29231497
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.1257;0.0;0.0;0.0;0.0;-14.18903965;-44.80256019;18.04365153;180.24122824;-103.73505743;-28.30221387;94.00075359;51.19988075;-120.11192551;-159.89240664;-2.09971951;20.49752582
0.1571;0.0;0.0;0.0;0.1571;-3.4552895;-0.08195285;-77.77751965;128.1366131;33.29468431;-114.756258;161.53676172;45.17446748;-152.61116997;-106.30004593;78.77675567;47.3193336
0.0;0.0;0.0;0.0;0.0628;-8.45680759;-66.82059081;119.32299327;93.7327412;-122.97239021;19.0313977;57.41355764;69.39613884;30.79209229;-139.32200019;64.97400629;-61.54845648
0.0;0.0;0.0942;0.0;0.0;-3.17028471;-77.54198968;91.19663176;117.99417653;-93.54939215;-7.06706658;79.85944762;65.42279596;25.72767095;-186.90310296;85.19552165;-28.9230374
0.1571;0.0;0.0;0.0;0.0;3.79550579;-6.41711601;-21.97113637;121.04338233;-32.11195404;-88.22457888;156.55246321;34.91209393;-52.5318266;-96.78540454;91.40398336;-94.89882751
0.0;0.1257;0.0;0.0;0.1885;0.13601355;-0.46227414;-29.41153087;67.49940032;-17.16186054;19.46899209;13.47823378;80.79094116;-116.86760071;-16.20764474;-76.17822932;-101.90275477
0.0;0.0;0.0;0.0;0.0942;7.97918545;-106.91955913;83.32360629;199.6302833;-92.40224013;65.55966184;115.67521865;126.59834004;32.25884287;-177.2196715;71.482505;-41.60098575
0.0;0.0;0.1257;0.0;0.0;5.63617144;-47.2612368;49.30660171;127.6610762;-48.28523737;-9.70744885;114.6616127;48.23670933;13.54546796;-190.71548708;60.76916916;-69.64175285
0.0;0.1885;0.1571;0.0;0.1571;-0.83454441;0.73680562;-41.03218495;39.31548662;55.89182961;-67.39540416;50.67897074;-7.72625225;-144.7995495;13.66923501;-156.02232787;24.80064164
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0;0.1571;0.0;0.1257;0.0;1.03420167;-10.02592785;-36.70080709;61.0826942;22.36325696;-75.55318909;118.97830676;-42.52739011;-21.43846851;-100.31329382;-44.7492235;-70.35320315
0.0;0.2513;0.1257;0.0;0.0;-1.41283719;5.58631898;-50.19603825;61.45793015;45.34828902;-81.88101598;105.28988093;-23.44646693;-84.14984259;-7.66517624;-35.60409073;-33.46753022
0.0942;0.2199;0.1885;0.0;0.2513;-0.04002588;0.33555471;-13.74358524;3.28695318;24.89839136;-35.90004853;5.10264443;14.76497214;-35.92275945;80.57136265;-120.27925058;89.60454824
0.0;0.0;0.1571;0.1257;0.1571;1.02415122;-0.16217077;-49.87363155;42.63636193;60.90523275;-65.24053979;57.88043318;47.25996858;-128.75505272;31.26541403;-71.13739749;68.95801448
0.0;0.0;0.0;0.0;0.1885;-4.56294395;-28.54214913;-23.98752056;133.64551619;-52.03737966;-61.95426019;194.26323612;-46.34959511;-80.98946936;-154.67500994;126.41500687;-136.33566518
0.0;0.2199;0.0;0.2513;0.0;0.50630685;4.00161608;-52.86459747;55.93441812;65.38075742;-65.53115958;65.74042865;-2.35269244;-117.15472246;19.41029947;-72.12134219;-20.25311589
0.0;0.0;0.0942;0.0;0.1885;-3.02301761;-4.52078191;-77.1187197;113.74740378;30.44572323;-82.08361977;199.85344006;-13.32316095;-83.53809258;-113.41862689;71.16699364;-119.94707723
0.1885;0.0;0.2199;0.0;0.0942;-2.17038921;0.3722261;-57.74950047;36.33522376;101.49208033;-115.48819265;107.58611451;-2.26808707;-151.28086099;16.09557226;-57.52590502;70.64344314
0.0;0.0;0.0;0.0;0.1571;-2.51204056;-11.60937139;23.20253593;102.86952729;43.53352816;-9.22569716;143.859493;30.6588744;29.15611156;-223.58861422;162.66012506;-72.6415762
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0;0.1571;0.1885;0.0;0.0;0.71911075;-2.95488597;-33.7606947;66.25984883;59.70555873;-66.98938871;93.73760408;-27.15824511;-72.24024861;-93.5304967;-16.195394;-67.20318926
0.0;0.0;0.0;0.0;0.1885;-4.50304761;-24.1071128;13.33340696;49.39559665;-8.22516958;-105.32795256;56.56423693;-29.63633093;38.80559607;-194.8119756;4.80094216;-93.48238369
0.1885;0.0;0.0;0.0;0.2199;3.07001105;2.44132341;-41.67974425;54.07908145;54.8251175;-37.86113319;15.32418371;68.75442507;-124.93631277;119.21255406;-216.89798885;114.54678702
0.0;0.0;0.0;0.0;0.1885;0.81642876;-5.45462388;26.53000565;82.5846014;-55.08022947;68.17024493;26.78636781;59.82477148;16.00515961;-88.44207289;-31.24443685;-157.37648366
0.0;0.1885;0.0;0.0;0.0;-2.55931251;14.03275729;-70.76319773;151.10621308;-14.20562735;-26.57257595;170.78003771;-5.44852369;-35.30549132;-141.19084733;46.53583825;-5.02374186
0.0;0.0;0.1571;0.0;0.0628;-1.60185206;-16.72186712;1.56805796;133.92962451;-16.72094157;-22.35818678;75.40381424;70.46657758;-64.42517721;-108.75812857;-19.58409927;-23.26112343
0.1885;0.0;0.0;0.0;0.0;6.32908537;-49.60079523;-17.96453182;217.82460297;-40.45126134;-21.11179757;104.17444146;2.91475806;-84.51038752;-159.9514001;56.20342635;-14.50474032
0.0;0.0;0.0942;0.0;0.0;-7.83674559;-47.91363829;61.72973287;136.02799508;-101.71458907;3.05035478;99.17987497;57.02734922;4.71732373;-179.59007482;77.04970226;-138.54725922
0.0;0.0;0.1885;0.0;0.0;-3.0855674;-21.41750828;-55.51314937;158.43143094;-25.99770912;-24.58208108;133.34549506;-4.8457916;-37.74572917;-163.14489023;39.9165108;-7.84181764
0.0;0.1885;0.1257;0.0;0.2199;-0.24600367;1.21910513;-40.63387903;42.39507861;20.67215547;-74.03621584;44.37073838;12.41270018;-91.26366702;55.99313139;-67.21844389;84.08531559
0.1571;0.0;0.0;0.0;0.1885;-2.10429988;-8.84807324;-7.20597718;92.62468126;-30.03064593;-80.02763783;22.25553521;39.24555673;-73.72029971;-27.39668685;-123.59727807;-3.15747171
0.0;0.0;0.1257;0.0;0.0314;6.32660574;-26.60834156;28.20558289;116.50432438;-49.97735943;-23.5352653;135.70215295;32.80294018;6.27466304;-160.27278279;79.92571657;-68.72547131
0.1571;0.0;0.0;0.0;0.2513;0.67100944;3.78812924;-40.38627355;30.66654521;-4.84775187;-34.08015778;56.1079551;-9.89722253;-56.7140363;-13.50074461;-90.94860466;-31.70910204
0.0628;0.0;0.0;0.0;0.0314;-10.86470773;-32.27591174;9.12638143;180.38744176;-107.4497463;-37.75656823;101.11574776;48.85268165;-54.21340446;-325.05893538;201.47064169;-35.5420967
0.2199;0.0;0.0;0.0;0.2199;1.15784873;2.96705503;-20.37488114;33.98223402;55.76800785;-101.91666659;91.27940751;-39.66984746;-6.87674537;30.67220963;0.47784588;-34.20182493
0.0;0.0;0.0;0.0;0.1571;-1.40286795;-28.33476396;19.23224202;109.05604078;20.09594158;21.73384405;123.81978055;4.28849774;-13.44167522;-255.99409246;197.9361839;-62.69781826
0.0;0.0;0.0942;0.0;0.1571;1.61081673;1.43573301;-23.27437539;139.91127318;-10.29510772;26.20331845;66.55080355;58.00663504;-78.40230897;-74.06607501;-6.90627801;-30.6098855
0.0;0.0;0.1885;0.1885;0.1885;0.67130445;-1.16249543;-66.70027254;94.66528772;60.06831526;-35.17122956;28.98068418;43.8197061;-201.73537769;57.3441614;-126.67236797;71.1864527
0.0;0.0314;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.1571;0.2199;0.0;0.0;0.2827;-0.33367909;0.13735105;-44.89627473;17.12779301;74.61026744;-13.39216659;-55.49484266;25.4171261;-164.18373422;22.98778891;-198.74260735;155.12740038
0.0;0.2199;0.0;0.2199;0.1571;0.5407839;-0.45657752;-38.91619694;13.27932585;43.11387679;-46.15131785;40.19926322;5.20989408;-77.76775312;87.04132695;-150.87448688;63.49723344
0.2199;0.0;0.0;0.0;0.0;2.57501375;-13.95588475;-37.68891525;103.42321432;-7.30207181;-59.84836085;34.47153626;-47.42260132;-69.35891681;-241.37464899;60.68760693;-159.30695499
0.0;0.0942;0.0;0.1885;0.0;0.07519253;6.09552785;-17.2820533;124.48187275;19.49967388;-52.02798842;108.39292013;85.67754677;-84.5918588;-62.81140147;-48.9730099;-154.19786551
0.0;0.0;0.0942;0.0;0.2199;0.3599127;5.77430248;-51.00312488;121.05415628;-2.71010533;-36.28127107;55.1933648;50.72543307;-131.65549933;-142.49356955;-8.40973175;-214.88465273
0.2199;0.0;0.0;0.0;0.0;-1.89295201;-2.04824641;-55.87480842;192.25837138;12.60738683;-78.38035167;162.79674647;-15.7390663;-31.15300999;-61.1197175;89.22479644;-6.12753046
0.0628;0.0;0.0;0.0;0.0;-8.63708715;-52.60505316;92.31134862;105.10576065;-115.4984627;88.28888044;-4.00902569;46.56536896;18.33065045;-154.99741258;-4.00670593;-91.26993493
0.0;0.0;0.0;0.0942;0.0;-8.91625762;-61.22788476;94.39843678;116.49925332;-87.85762756;-0.44109658;103.47945174;69.43757826;-52.0025232;-220.77204611;91.13706061;-49.92807124
0.0;0.1885;0.0;0.0;0.1885;-0.41619273;9.28855279;-4.4250476;66.02000678;20.04639437;-33.8925407;22.21336042;22.23218829;-45.17217414;38.17311752;-91.37213021;54.11381116
0.0;0.2199;0.0628;0.0;0.1571;-0.2723059;5.82279407;-31.2116906;47.80387093;80.24884682;-71.14800697;89.92970506;-22.69811923;-29.68756412;-77.8330449;-8.17115611;16.71076855
0.0;0.0;0.0314;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.1885;0.0;0.0;0.0;0.0;6.88027021;-21.40665745;-38.81975466;132.32687525;4.81792499;-44.06157831;94.17556047;46.89424812;-188.11386248;-231.79534389;130.55733935;87.42173554
0.2199;0.0;0.0;0.0;0.1571;-1.26841567;-5.16119636;-16.38721778;66.55829536;58.80681881;-23.35232429;152.01872317;58.69619384;-120.27867956;-138.77479637;37.77901318;-93.82967981
0.0;0.0;0.0;0.2199;0.0;4.43180426;-16.71149174;-28.49402351;113.10286971;-23.98356815;-18.75124225;109.42175459;85.68710545;-57.28966508;-126.53354811;11.96992197;-59.55802807
0.0628;0.0;0.0;0.0;0.0;-24.15552062;-130.08256233;124.01692542;126.2868692;-155.97862202;11.26856767;78.18422572;64.95470173;36.91311644;-203.67269256;94.03331849;-82.62609162
0.1571;0.0;0.0942;0.0;0.2513;0.20233889;5.33344638;-29.42392503;26.14286904;17.01962481;-40.94054832;51.81860463;14.25894875;-121.1451888;48.68824375;-52.51308761;-30.37556834
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0;0.0;0.0;0.2199;0.0;-4.23766733;8.50643615;21.71344923;120.79896395;-28.09458846;-60.91071308;106.68272226;46.76662177;-134.45109083;-149.28971491;14.14606253;-83.60781511
0.1571;0.0;0.0;0.0;0.0;5.03979631;-19.31566422;43.08031376;106.77315865;-138.66347149;0.47954551;-29.06721999;12.99049947;-91.12024039;-113.2149055;-35.3015588;-64.20967095
0.0;0.0;0.0;0.1885;0.2199;-0.67322352;1.69692132;-85.13875808;82.87389657;79.57443586;-60.67311343;99.3102081;-93.27580214;-119.15774416;-132.17439788;71.21144933;-48.75579703
0.0;0.0;0.1885;0.0;0.2199;0.00392441;7.7957951;-50.67819301;57.7066069;19.49997311;-28.49313394;55.32691137;-1.98538671;-89.97123613;17.80382335;-59.0508122;-28.50270509
0.0;0.1571;0.0628;0.0;0.0;-2.87078052;4.28175081;39.11391903;79.97677549;-66.36513545;-19.38761196;87.31791113;50.68237959;-79.23861299;-74.34931013;-87.44708718;-94.65773189
