sg_1;sg_2;sg_3;sg_4;sg_5;t_1;t_2;t_3;t_4;t_5;t_6;t_7;t_8;t_9;t_10;t_11;t_12
0.0;0.0;0.0;0.1885;0.0942;1.20998348;5.17211265;-70.7723244;131.54388176;-72.83272006;28.48735338;5.89934175;30.02326623;-4.3744186;-24.30674623;-8.9386274;18.79235184
0.0;0.0;0.2513;0.1571;0.0;0.43437761;-6.38754146;-74.69949555;61.20636704;47.66227527;-87.0145027;47.95109094;49.07675608;-158.85318247;-43.38005211;-56.12697353;57.35094547
0.1885;0.0;0.0;0.0;0.1571;-2.18435565;6.76182153;-12.70326762;39.47823204;-31.11406572;-11.35532576;67.77059361;35.22928884;-31.48732885;-2.77937194;-26.58682191;109.95796512
0.2827;0.0;0.1885;0.0;0.0;0.70840752;10.64980481;-21.87444637;-0.13165776;31.18889859;-50.39149038;23.90879497;-8.74960343;-97.31981921;81.25467283;-83.36860534;91.80068937
0.0;0.0;0.0;0.0;0.1885;-2.02972003;-14.14955672;-45.33535284;165.00552289;-136.68389667;0.92218006;66.54821144;92.59867688;-37.00173191;-96.22496784;112.29636859;-159.61907831
0.0;0.1257;0.0;0.0;0.0942;6.33679283;-19.0086592;-32.04780755;151.66440455;-78.27422628;-2.43647614;101.54103558;-1.51485068;-94.34199513;-117.88807144;108.12177407;-77.01962215
0.0;0.0;0.1257;0.0;0.0;-5.80027662;-57.6760078;48.32870526;144.81828548;-86.55559676;-5.07532813;92.91284832;67.58707158;-1.71577463;-174.40965102;56.91110356;-9.63996173
0.0;0.0;0.0;0.1571;0.2199;0.0698762;8.5003632;-52.65466857;64.23511213;42.92557978;-55.41957294;84.75953943;25.44582438;-102.75220567;-128.30508425;18.74002465;-112.83554239
0.0;0.0;0.0;0.2199;0.0;-4.71805613;-4.66748653;-60.88773669;133.00436601;-40.95611561;12.28600878;123.68871235;23.13266539;-33.50205308;-241.11671355;64.50028637;-63.65605199
0.0;0.1257;0.0;0.0;0.0;3.77576353;-26.27717182;2.12068069;104.97841702;-74.14982175;26.82854466;54.64290877;86.31683413;26.5638479;-167.03102862;74.4320036;-16.87419232
0.0942;0.0;0.0;0.0942;0.1571;-0.54232506;14.10114767;-34.33378217;51.60982827;54.31740388;-92.69543634;104.38347923;-58.04707603;13.7690519;-161.47223071;56.52359242;-257.8354111
0.0;0.0;0.0;0.0;0.1571;-15.40717982;-30.16235445;0.90228109;134.99145975;-50.63972623;18.59039001;163.97885144;37.79687351;-15.58128896;-57.4490661;144.16898104;-88.86812577
0.2199;0.1885;0.0;0.1257;0.2513;-0.04917611;-0.00864783;-12.50975054;-3.6926062;12.29202446;-10.18831051;-19.43453458;27.9574934;-55.98929285;50.45938965;-45.48518425;78.58031707
0.0;0.1257;0.0;0.1571;0.1571;1.50155198;-0.01676033;-28.24635099;29.66653778;15.72988747;-31.65861318;60.76257961;-16.79503619;9.95615373;-78.63480613;17.23873819;-35.36067704
0.2199;0.0;0.0;0.0;0.0;-6.13759162;-24.65102558;-41.36722517;156.7043664;-35.587469;15.40565189;92.62041029;144.56123436;-144.40225096;-51.51100956;67.89732513;37.20291036
0.0;0.0;0.1571;0.0;0.1571;-2.32284986;-11.50311656;-26.43569045;122.3745921;-39.17986906;-31.67804118;83.31679658;43.30554751;-138.75103692;-24.40434789;-38.74874446;7.26607426
0.0;0.0942;0.0;0.0;0.0;-9.75240779;-30.68371838;37.87403298;123.87726763;-98.74002678;4.7548528;83.52242323;87.04201344;28.15111869;-166.85139734;36.43055669;-82.35024868
0.0;0.1257;0.0;0.0;0.0;4.29803551;-9.43696416;89.50855956;44.80537927;-63.20770292;1.57458698;64.80382379;61.41450534;42.95072695;-58.96746779;10.59859156;-47.41336355
0.0;0.1571;0.0;0.0;0.0;5.03558908;-40.77482765;10.68226053;93.46586207;-16.63176292;-14.57754405;91.61012895;13.33978648;-39.91698142;-103.04202056;40.98840176;-118.26988917
0.0628;0.0;0.0314;0.0628;0.0;7.35968089;-46.18055104;-12.58183524;121.28524433;16.6282487;-32.12577993;122.20622759;11.07061653;-108.58202358;-208.29342421;74.85740602;-156.19016805
0.2513;0.0;0.1885;0.2199;0.0628;0.01365802;-1.20881876;-23.55372838;-6.2210297;29.82651918;-49.80152723;-7.2994279;28.98883474;-97.99623077;110.98884373;-119.46954439;133.07441508
0.0;0.1257;0.0;0.0;0.1885;-1.29782643;-3.19087541;-4.30261401;79.81942602;-3.28874345;-3.83270937;15.25256142;12.6141938;-105.91791804;-16.34072712;-159.6599583;88.13200713
0.0628;0.0;0.0;0.0628;0.2199;-3.61951182;-4.94018351;-42.5661939;30.48628107;53.6724588;-47.26432529;95.18742097;-5.49029123;-69.02824227;-138.79149747;17.2879584;4.59329727
0.0;0.0;0.1571;0.1571;0.0;-2.9134841;-4.41397818;-19.36038685;135.2994995;-2.08856827;-80.08654078;112.67264132;-28.07649143;-87.3001696;-121.09562048;-61.30478262;-2.40799415
0.0;0.0;0.0;0.2827;0.0;1.91170903;6.4154174;-13.74996835;75.2504225;59.20249476;-101.78682875;164.7252106;9.52322431;-109.74045047;-93.04893899;0.56748313;-48.96228554
0.1571;0.0;0.0;0.1571;0.0;-1.51726153;-20.65927868;-34.87806708;88.0177125;5.00467877;-33.75901655;65.06447594;40.08984154;-64.10573176;-75.7781906;16.09629272;27.7401441
0.0;0.0;0.0;0.0942;0.0;-11.95307058;-31.33159503;56.01022104;121.4365418;-83.76262259;40.438797;90.39149343;86.05162265;61.55629321;-198.91834137;64.7110131;-48.72036046
0.2827;0.0;0.0;0.0;0.1885;-0.79273074;5.6143686;-62.65477695;62.12983005;60.39677331;-32.19938115;28.61688314;71.10758813;-180.53424298;115.38164045;-164.71559566;119.43797794
0.0;0.0;0.1885;0.0;0.1571;0.86866197;-5.1166283;-9.22692623;48.64487734;-18.06750638;47.31421289;37.30060278;10.66132233;-108.72073472;-100.46924197;25.82138522;-5.70896556
0.0942;0.0;0.0;0.0;0.0;-6.58423398;-56.33564197;57.21055661;132.15359807;-87.29081512;55.93681948;136.41786389;14.29991175;4.88628026;-153.12444021;70.31817159;14.11478344
0.0;0.2199;0.0;0.0628;0.0;-2.98229127;7.6990109;-49.45614692;79.78388241;-6.97257616;-49.11609096;27.29199946;32.01024354;-126.72702803;-118.1548274;-41.33133306;0.24974118
0.0;0.0;0.1571;0.0;0.0;-4.61571546;-27.77340186;9.15310304;149.32893941;-82.13396678;-22.46739698;135.42892394;32.4891236;-2.98246606;-148.10059841;48.35614349;-98.95587608
0.2827;0.2199;0.2513;0.2199;0.0;-0.15483982;0.07712149;-16.35461481;-9.74591857;19.8781083;-8.52261645;-42.06596683;54.70522281;-72.22179671;135.56158513;-93.15758916;163.45341195
0.1885;0.0;0.0;0.0942;0.0;-0.51871029;-16.54430184;-39.15889929;207.92153106;-47.23665058;15.77144891;74.00378956;36.62268766;-102.2576382;-19.52338468;-77.92714085;5.74608807
0.0;0.2199;0.0;0.0628;0.0;0.32898008;10.61078712;-70.12369615;124.67016648;-27.75548422;-3.61954788;61.41195901;9.43765632;-132.06375782;-106.38769954;-33.16576476;-111.45282627
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0;0.0942;0.0;0.0;0.0;0.66470093;-57.83064569;76.55941875;135.25314344;-66.39891062;21.85614688;90.56695654;40.85758715;18.24212364;-203.32765904;38.13625723;-133.77508319
0.1571;0.0314;0.2513;0.0;0.2827;0.07318354;0.910967;-22.06320354;-5.55621573;58.36542797;-36.12864002;-4.01548781;5.77191863;-75.56723742;85.63106872;-156.96677013;116.04453909
0.0;0.1885;0.0;0.1571;0.0;0.87680717;12.27224963;-75.56592835;117.03965494;8.83052953;-23.29359502;80.19553781;35.04762513;-138.1182931;15.26971736;-25.74841461;-21.64211343
0.1885;0.1571;0.2199;0.0;0.0;-0.43555307;1.62734796;-33.38870508;19.73696175;40.96706383;-25.03187784;37.75100044;33.047292;-78.98507918;60.5264122;-65.6526383;13.71451385
0.0;0.0;0.0;0.0;0.1257;15.76896007;-30.98417175;-4.72241343;120.91077662;-55.30579278;-0.34366557;136.3433034;-21.44892052;22.64664986;-245.56548855;167.257396;-94.12527517
0.0;0.1257;0.1571;0.0628;0.0;1.76098155;15.43545344;-35.08228012;78.81821103;6.99747103;-67.04803398;96.78355221;5.7406351;-39.61258028;-61.87946046;-57.259754;61.39226582
0.0;0.0;0.0;0.0;0.2199;1.087285;-54.67601286;-10.9349481;110.15072865;-21.90955201;-32.26668654;80.67904638;59.0770762;-42.20927809;-71.47417604;-20.18643586;-2.50086318
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0;0.0;0.0;0.0942;0.1257;8.65082247;-40.20735303;-5.93891718;96.56086404;-64.84625241;-23.73268541;83.9849513;-34.62412269;42.80673784;-150.27897127;46.0809278;-107.61447782
0.0;0.1885;0.0314;0.0;0.0;1.59657989;-8.31351057;-73.81664042;178.68476137;-62.22649785;-8.12118507;93.29742217;34.06582875;-82.37931311;-131.41648059;31.96891154;47.92520203
0.0;0.1885;0.2199;0.0;0.0;0.39564104;2.47476236;-49.13612404;81.16739253;41.65101046;-83.02811344;70.96522228;36.19212011;-93.11213131;-46.1082642;-96.35738854;-20.80400495
0.1571;0.0942;0.0;0.0;0.1257;1.97661575;-1.40109772;-66.68697886;55.00168551;66.38951624;-98.89958672;163.10402145;-22.28758563;-152.34972285;-200.29379184;24.67132996;22.27668387
0.0;0.0;0.0;0.0314;0.1571;-0.48014415;5.5273472;52.70068646;122.99622566;-54.77618347;-126.93259912;122.16389157;28.34944023;-57.57729583;-196.35127014;50.0199322;-105.17011136
0.0;0.0;0.0;0.0;0.2199;-3.19602268;1.03354977;15.10310027;164.30569373;-39.81992628;12.04573344;40.72393939;15.87441;-59.77760674;-72.0255473;27.78901696;-61.2741735
0.0;0.0;0.0942;0.0;0.2199;1.04388318;9.7054496;-12.77910943;100.07785446;-47.96514937;-55.56106143;94.99324767;2.90301235;-106.56140861;11.45161132;28.04628829;-25.17842116
0.0;0.0;0.0;0.2513;0.0;2.32100206;-19.15895144;-69.28447268;117.15621535;-2.03272798;-49.64757599;124.45114179;10.4081301;-93.98979156;-90.6396285;53.5269915;-84.09046121
0.1257;0.0;0.0;0.0628;0.0;1.71886199;-15.56885035;13.0845471;102.3581994;-64.37632942;-101.35028801;81.46042517;73.24201397;-108.97517333;-14.43779519;-47.32100272;50.29084735
0.1571;0.1885;0.1257;0.2199;0.0;-0.08977906;0.4293345;-17.72087385;-18.7462772;54.97969064;-63.97700563;-27.27800656;35.22103208;-153.53950701;116.64182156;-184.39588683;37.18029906
0.1571;0.0;0.0;0.0;0.0;0.20349584;-22.26934401;-25.44175304;149.60099771;-71.89786855;19.23507231;44.65828097;-21.1288861;-21.37338736;-81.45617523;-4.71534148;-28.51324612
0.0;0.0;0.0;0.0;0.1885;5.50355734;-7.83856524;-66.3243907;85.5917835;15.71541887;-19.50978036;94.10238856;-37.63733838;-7.10051252;-144.37542223;74.97192773;-37.19301148
0.0;0.1885;0.0;0.0;0.0;2.80924749;-32.01628764;1.1199835;89.10826825;-39.18284295;5.65450314;66.60396973;-16.01491209;-14.15990546;-64.72031972;-29.72511769;-87.31687333
0.0;0.2199;0.1257;0.2199;0.0;0.03909557;1.99700038;-51.50611635;48.83462283;35.99498988;-68.57515997;17.67508611;32.43254184;-91.39503102;67.95585852;-157.35265597;39.55378419
0.0;0.2199;0.0;0.0;0.0;-0.16077892;14.23524728;2.01599455;56.20172101;-9.58643289;-23.15251455;71.1784865;38.67655411;-127.12320985;-92.03993334;16.90099639;-20.14335734
0.1257;0.0;0.0;0.1571;0.2199;-0.22361432;8.43832987;-52.93302497;36.52130688;73.49750493;-101.24893673;91.12028634;69.21382063;-176.0497467;37.6802738;-71.03216913;111.45391147
0.0628;0.1571;0.0;0.0;0.0;-3.48448244;-23.84436617;-4.87893717;73.30722837;19.10494544;-16.68974809;144.76164214;-16.63174329;23.85771745;-39.31007226;1.00599084;-26.9895652
0.1885;0.0;0.0;0.0;0.2199;-1.64334714;1.80188221;-70.02649577;65.69703197;56.87398925;-44.38643263;97.46424829;-35.98015325;-87.19691315;-42.14483188;-86.71109626;-48.39505556
0.1885;0.0;0.0;0.0;0.0;7.6766955;-31.63213039;28.39310473;62.39878661;48.09803187;-77.84852134;155.4021312;0.41927684;-45.0317114;-57.25447273;-31.83837569;-53.98241884
0.0;0.0;0.0;0.0;0.1885;7.24764871;-9.68931923;-39.78052342;157.0614145;-63.3289143;-92.13408105;148.27122648;-43.75658635;-88.26095105;-251.02128883;48.61715072;-85.70439356
0.2513;0.0;0.0;0.0;0.0;-1.42545834;-7.76121001;-40.29245814;132.08263468;18.58809047;-47.48482273;68.18106126;-55.87387357;-60.39682066;-217.17883718;103.99852004;98.12413748
0.2513;0.0;0.2199;0.0;0.0;-0.38029507;-1.33119491;-36.89288583;14.51038583;68.74506714;-75.0772412;68.27684914;-17.8881429;-81.77500949;6.66431081;-49.15787626;-55.33694927
0.2513;0.0;0.0;0.0;0.1571;-0.34463121;9.05575721;-57.83335648;15.95069375;74.85911155;-138.7297469;99.62723154;-59.16956049;-70.84953299;-30.85783481;-36.73723927;-13.46260918
0.2199;0.0;0.0;0.0;0.1885;-2.17665072;-5.35515408;-69.70389208;81.01696972;35.66725853;-100.99573496;91.37388383;-50.7714805;-67.81985865;-72.87049397;-9.86120904;-62.85299448
0.1257;0.0;0.2199;0.1885;0.0;0.04033267;1.85548853;-53.71973415;5.22038197;86.09390348;-135.59726878;111.22450684;-60.57992978;-91.53734236;-3.79313205;40.3913547;92.70282852
0.0314;0.1571;0.0;0.1257;0.1885;-0.31190337;3.0472118;-12.74740911;20.21751861;22.14105826;-40.93534911;45.54306537;-14.30299993;-63.69615876;42.55736689;-20.6879004;-92.57130345
0.0;0.0942;0.0;0.0;0.0;-8.69600748;-62.97115434;66.55039219;130.8171204;-106.728967;25.53088768;65.56088387;77.74870705;42.57838296;-138.92215782;130.17375156;-82.15731714
0.0;0.1257;0.1571;0.0;0.0;-1.39033758;13.5635649;-29.42529672;91.70601587;35.56220913;-46.86575444;97.76728869;-3.61182504;-108.34160068;-34.7519558;-73.4702285;-47.78972754
0.0;0.0;0.0;0.0;0.1885;3.15758065;6.76758178;15.04017729;155.73687098;-150.83137063;39.3605722;100.35860256;108.90596705;-135.91362962;-86.58718054;68.53937401;-195.05387439
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0;0.0;0.1571;0.0;0.2199;-3.7882073;2.9191548;-30.26491191;73.74973456;10.80935913;-77.87261886;97.64367525;29.89530281;-117.87908518;-12.50318118;-50.98933812;64.69991433
0.0;0.0;0.0942;0.0;0.2199;1.84281209;-6.22483626;-32.90046825;43.12020985;48.1839765;-17.76780578;105.50538696;57.39699578;-79.40624656;-124.95351271;74.90382655;-56.68900375
0.0;0.0;0.0;0.0;0.1571;9.23056332;-35.87677854;21.826817;78.84444464;-42.6527203;-44.13837615;76.35278876;135.72759291;-22.38367397;-133.54140025;0.16552368;61.17209638
0.0;0.1571;0.1571;0.0;0.0;-1.51112973;3.13452603;-21.35468005;55.47134441;27.12439169;-69.04245259;78.48862976;-15.98297049;-52.07951483;-73.13109791;-38.38490929;-59.9750583
0.0;0.0;0.2827;0.0;0.0;3.46302354;6.4162417;13.48977838;8.53491064;76.20240621;-79.17902269;128.73199068;51.70604111;-54.49079752;-147.84762639;54.17453549;3.14277859
0.1885;0.1257;0.0;0.0;0.0942;-1.86117113;-2.11513916;-49.51670594;67.62592322;72.57054232;-118.12166831;113.26475488;-14.9071522;-106.68725263;14.60296515;-92.54095481;-31.93174318
0.1257;0.1257;0.1257;0.0;0.0;-1.36104562;-10.49340127;-29.54951629;21.68599124;27.43376085;-35.14361003;14.2707827;-21.04577143;-64.0780274;-5.08140557;-86.60443374;80.26239771
0.0;0.0;0.0;0.0;0.2513;3.70695232;-0.85904581;28.29238139;80.40029791;15.75757661;-48.75824111;77.66997123;31.58033313;-46.65225474;-109.24114108;86.13724891;4.66368507
0.0;0.0;0.0;0.2199;0.0628;-0.56567523;2.97739143;-16.16283448;115.01618577;-32.61999418;-28.52952952;80.90867085;71.81004318;-147.96136132;-124.5727185;-26.2082144;51.50507197
0.0;0.0;0.1885;0.0;0.2199;-1.13172247;2.77026346;-9.82789621;1.18131282;22.27523937;-45.3638417;46.54540874;-20.77064981;-45.36190091;35.65307277;-81.46547937;59.22874252
0.0;0.0;0.0;0.0;0.1885;4.29656232;-16.95228631;-0.3353377;176.93594473;-125.28442018;69.02560914;36.48731623;110.91701849;-73.35655576;-127.10657636;-21.74877554;-59.25317342
0.0314;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0942;0.1257;0.0942;0.1885;0.0;0.47490981;-0.73698395;-39.17019849;28.00037886;33.04038907;-37.09843735;43.25053493;-44.44338856;-40.80781588;-79.82235876;95.68997729;-70.0519199
0.0;0.0;0.1257;0.1571;0.0;-1.24457552;1.92321171;-53.82868089;141.1258788;-30.62748947;-28.78891068;66.47666374;36.02037726;-80.0836194;-95.8462917;-71.52966542;-18.82033383
0.0;0.0;0.0;0.1885;0.0;0.15904139;0.36548792;-3.15811483;73.55760118;25.04929364;-18.51598297;116.27507645;65.47360293;53.96059139;-100.37469873;73.04330055;-6.2810673
0.0;0.0;0.2513;0.0;0.0314;2.43214358;-1.09865907;-86.80608459;131.66410883;7.23514254;-82.13432656;142.77948254;17.61355024;-68.02790589;-109.33557526;23.74721323;-83.52952469
0.0;0.1257;0.0;0.1571;0.0;-2.79333138;2.59634187;-63.10116885;123.35716906;2.90557695;-71.83526143;149.16457284;8.35922948;7.81242757;-80.3228702;-8.15737967;-85.66043827
0.0;0.0;0.0;0.0;0.2827;1.39677278;-5.15895202;11.46460211;89.32686086;7.25080135;-117.66614281;81.57710687;30.88116556;-52.41618952;-146.31820091;-86.4266192;9.28478969
0.0628;0.1257;0.0;0.0314;0.0;-2.78206893;0.1242298;-2.93249534;131.39590059;0.50630873;-56.30176023;68.40146012;24.47418829;26.65625383;-185.34841617;-6.07076018;44.56172154
0.0;0.1257;0.0;0.0;0.0942;2.59669523;-28.9497551;-22.12853649;93.26955628;-33.96724674;-23.61930959;91.98592556;-54.20666379;31.03440003;-125.7011502;73.03166508;-106.82383934
0.0;0.0;0.1571;0.0;0.0;-2.32738581;-8.61929932;-37.6961144;166.72212469;-72.01967754;-9.57931326;98.63251325;-20.02546828;-10.65585149;-169.52415863;71.39037162;-99.84689859
0.0;0.0;0.0;0.0;0.1257;6.01060895;-31.95848872;67.93585221;91.063949;-26.66590765;-76.77208655;191.71649018;6.41074703;90.31301753;-169.11151009;219.86979012;-203.93810153
0.1257;0.0;0.1257;0.0;0.0628;-3.33593325;-3.82665227;-61.23592315;98.75007222;-3.57970305;5.71773279;-26.88093144;102.22874457;-126.55268822;-147.40681483;-130.26454727;-107.47161216
0.0;0.0;0.2827;0.0314;0.0;-1.56105487;-4.08893267;-38.95452967;112.20279466;22.40136448;-69.45440687;105.08663889;-43.49116303;-45.45368722;-92.13773763;1.70924867;-1.51311821
0.1571;0.0942;0.0;0.0;0.0;2.33962946;-2.17333943;-50.50245468;130.39532685;51.08684205;-40.62063926;37.54566511;31.77771351;-153.23410214;-171.378275;-35.19356925;79.6974242
0.0;0.0;0.1257;0.0;0.0314;-1.82908185;-19.45406932;15.1086822;106.81986352;-60.73943185;-15.69578259;80.52538374;29.41113477;-46.02005719;-153.08784762;74.56531676;-72.6028667
0.1571;0.1571;0.1885;0.0;0.0;-0.03765029;0.66806467;-35.26759332;30.96239984;36.8635158;-94.85838484;95.95377632;-71.68277274;-22.27515714;25.156752;-3.00753751;65.63438098
0.0;0.0;0.1885;0.0;0.0;0.94620194;-9.91924254;7.62917829;128.60006469;-74.94848697;-38.35957615;113.88226267;65.38052118;-42.74376368;-106.38646228;32.08970871;-3.62560608
0.0;0.0;0.0;0.2513;0.0;0.63999081;-12.68663786;-20.24415082;113.36131671;16.97799188;-42.84675641;146.442068;21.73745106;-16.6969656;-78.02122219;54.37795754;-82.13917206
0.0;0.1885;0.1571;0.0;0.2513;-0.1086038;0.08260849;-41.99314674;19.09789191;46.99784746;-65.22744973;35.64309197;-38.11706263;-72.94903521;47.06791376;-56.42081462;12.16853803
0.0;0.1885;0.0;0.0;0.0;-5.01065337;-4.43607553;16.05640475;164.67597533;-0.4135976;-14.88299586;115.93210604;2.21782933;-90.52033683;-152.39237112;32.31498429;-50.63696823
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0;0.0;0.0;0.0;0.1257;-4.71078208;-28.0479974;59.79119139;100.28764364;-98.20042154;37.9378337;80.23144134;196.79097395;-171.30601491;-258.36088704;119.22742875;-40.65520351
0.0;0.0;0.0;0.1885;0.0;-3.56275629;-0.80238315;10.39368007;139.57213894;-44.63737106;-21.03626464;105.78892129;66.88076378;-88.90609154;-93.88278799;51.20903895;-30.57732918
0.0;0.0942;0.0;0.0;0.0;-14.96191944;-58.57866595;64.18938127;131.32616129;-85.28026753;-14.99686283;74.57485391;6.00872547;19.16584835;-157.15749903;108.49135852;-136.77290683
0.0628;0.0;0.0;0.2827;0.0;-0.23582836;0.48274396;-47.74909942;99.29588824;11.7611702;-64.60538526;57.92697147;47.35363837;-151.69928529;-28.99604943;-82.98309863;68.84014433
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0;0.0;0.1571;0.0;0.2199;1.0359885;-4.24399852;-31.36367524;71.69897887;7.79643816;-55.84097718;84.40679286;-34.47530355;-12.61998403;-41.20140686;77.99010683;-109.97773939
0.1885;0.0;0.0628;0.0;0.1571;-0.16009768;-4.24818449;-24.73855179;29.63031292;29.45989253;-22.96993069;57.75166917;2.77110471;-121.58159435;35.61360954;-30.77880092;8.1862869
0.0;0.2513;0.0942;0.0;0.2199;0.32581307;0.80271718;-37.14483046;25.78811704;39.79511579;-44.01087612;42.13590432;-7.87945484;-56.51628115;-4.26215717;-75.07909106;45.67021231
0.0;0.1885;0.0;0.0;0.0;9.34905187;-30.94537866;-19.8410383;153.65348093;-57.42980114;-2.3676671;113.09404371;-21.73937218;-32.6562743;-96.57497;-20.42033475;-76.00470364
0.0942;0.0;0.0942;0.0;0.0;2.7981924;4.80888902;27.37286967;75.05727188;-10.10005909;-69.5806119;112.98898853;-39.26912541;-46.14726196;-133.29528101;38.82482479;-116.96996466
0.0;0.0;0.0;0.1885;0.1885;1.66115017;-2.00328342;-33.16250418;91.17116571;-56.64553267;-51.05099684;-1.38664378;83.47824425;-122.36606633;-58.32554951;-75.66020431;7.81704451
0.0;0.0;0.0;0.0;0.0942;9.15938462;-38.63689164;53.26192952;116.76354741;-63.90343877;36.46260539;89.92508468;-6.41924507;115.62561334;-191.11696469;90.40018674;-18.14222704
0.0;0.1571;0.0;0.0;0.1885;-1.5271107;-0.00461069;-27.22523423;67.69464369;25.73959582;-59.35387509;86.95425165;30.06602337;-105.67804553;-131.65201042;80.52052178;-123.09882503
0.2513;0.2199;0.1571;0.2199;0.0;-0.1029541;0.027103;-4.471853;-15.55635386;34.77486317;-32.80311167;-28.69568392;22.93191783;-5.9737629;119.81561919;-41.2850356;5.12548506
0.1885;0.2513;0.0;0.1885;0.0;0.38124122;6.30782464;-22.36631699;-10.51192401;58.77387013;-90.70745276;30.89383004;31.27001804;-134.58379889;92.84001079;-194.6758542;102.60469278
0.0;0.0;0.1885;0.0;0.2199;1.37455182;2.59755648;-39.86483683;42.9281583;59.71512452;-27.37383221;79.07493393;-57.86900369;-41.15111993;-65.55885343;79.21137455;-98.32550316
0.0;0.0;0.1885;0.0;0.2199;-0.30424233;-1.58224639;-8.26098787;39.63495337;-9.75256344;-22.8193682;40.74208237;30.16265314;-47.21223692;-12.74359194;-13.33975934;-27.66815354
0.0;0.1885;0.1257;0.0;0.0;2.72706108;-17.06415712;-24.8445189;61.61306102;42.64303954;-66.93803151;126.82572661;6.30990658;-98.89346173;-123.12331057;20.9074579;-3.87131325
0.1885;0.0;0.0;0.0;0.2827;1.40609663;7.34436369;-53.59375286;49.81683598;17.92747084;-114.07797723;62.68026739;-6.34672024;-81.88605736;-37.8684155;49.8919194;71.76805618
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.0;0.0;0.1885;0.0942;0.0;-2.88863457;6.63491108;-46.38079674;95.92718647;50.99324376;-67.47596673;149.31719866;-3.34366685;-84.25471006;-104.33568225;-14.78980154;-66.01227281
0.0;0.0;0.0;0.1885;0.1571;0.31608597;3.47864479;-33.14677005;65.34318417;18.77730518;-98.18646133;106.75763723;-50.17958198;-34.13057778;-52.70707965;60.70541503;-98.67727357
0.0;0.1885;0.0;0.0;0.0;-3.507873;-5.22249449;-2.68722474;81.63869241;-18.10978521;-56.1365583;113.0540397;8.85838123;8.23819192;-133.55924203;33.21062003;32.35923479
0.0942;0.0;0.1885;0.0;0.2199;-0.70450556;4.52025863;-33.25493214;11.5577165;17.72640876;-35.31268875;43.11770363;-4.58254341;-35.07691804;42.26925398;-82.2664375;74.82115652
0.1257;0.0;0.1571;0.1257;0.0;0.18647778;2.892603;-69.32542311;114.04270863;68.41224802;-24.27493118;100.4174123;21.72980012;-206.09130298;-28.10808334;-61.54980979;-85.57695886
0.2513;0.1571;0.0;0.1885;0.0;-0.49987681;0.37045311;-23.02289246;6.60049189;17.17659878;-51.03460449;-20.99345177;52.89865419;-139.31662791;92.43196075;-186.81803072;10.87621892
0.0;0.1885;0.0;0.0;0.0;3.25511304;-12.12634375;45.09979755;94.74103862;-24.20621701;-57.88715236;98.73890401;9.40840789;5.67652417;-193.00262576;8.18349727;31.15562717
0.0;0.0;0.0;0.0;0.0;-39.52224331;-98.51286104;142.56329903;141.83624926;-145.96232576;10.93885621;40.21133002;57.48446226;72.32614177;-210.30072802;106.64317695;-89.67791982
0.1571;0.0;0.0;0.0;0.1885;0.81124674;-0.71756736;-53.87433483;68.61477577;41.19061583;-189.21469824;186.41612817;-71.54189896;-43.91200818;-68.26199284;17.14156045;-191.93498184
0.0;0.0;0.0;0.0;0.0628;14.73282078;-90.31429417;94.28300932;138.09465321;-41.99186996;38.87713288;86.95257927;68.51478909;68.20180445;-233.47549954;125.83151654;-65.37551266
0.0;0.0;0.0628;0.0;0.2513;-0.13932891;7.67784447;16.07549016;-1.31898257;-15.1508019;-21.79689461;44.72208287;28.62104478;-57.83213443;30.89876198;-56.27213005;26.51304028
0.0;0.0;0.0;0.1257;0.0;8.72057541;-23.93035559;-1.58380697;154.58907233;-96.09431787;-11.30712444;80.01090625;88.79268312;4.3649973;-115.51608058;84.68408236;-93.94570592
0.0;0.0;0.0;0.0;0.2199;1.96324487;-33.40615782;-39.49533474;157.18867064;-14.72441117;-60.1356234;96.86176896;-39.19518377;-74.53222894;-107.28822354;80.64974811;-91.11849283
